ori,state_fips,block_group_geoid,bg_responsibility_population_coverage_share,responsibility_fraction_basis
KYKSP0300,21,211419601002,0.808441558441558,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419601003,0.613496932515337,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419602001,0.907766990291262,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419602002,0.566371681415929,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419602003,0.597156398104265,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419602004,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419603001,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419603002,0.516990291262136,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419603003,0.452256944444444,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419604001,0.940783986655546,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419604002,0.414948453608247,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419604004,0.81317494600432,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419605001,0.611135466900482,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419605002,0.381245722108145,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419606001,0.688132474701012,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419606002,0.440449438202247,census_2020_nonmunicipal_block_population
KYKSP0300,21,211419606003,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139701001,0.841619318181818,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139701002,0.942307692307692,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139702001,0.0014436958614052,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139702002,0.578851412944394,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139702003,0.997394476289734,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139703002,0.606267806267806,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139703003,0.104770017035775,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139703004,0.989261744966443,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139704011,0.081038961038961,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139704012,0.0946261682242991,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139704022,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212139704023,0.864825581395349,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270102004,0.0319444444444444,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270107012,0.0984848484848485,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270107013,0.430044182621502,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270107022,0.59796285200719,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270107023,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108011,0.597574421168688,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108012,0.827188940092166,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108021,0.996649916247906,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108022,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108023,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108051,0.0254237288135593,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108052,0.0726960503720664,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270108053,0.237894736842105,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270110023,0.00747737111373475,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270111001,0.799114554510238,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270111002,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270111003,0.364301622653516,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270111004,0.463503649635036,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270112002,0.0227576974564926,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270112003,0.0395962732919255,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270112004,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270113001,0.93282876064333,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270113002,0.97917751171265,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270113003,0.0182336182336182,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270114011,0.153245686113394,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270114013,0.028118609406953,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270114021,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270114022,0.3151590251962,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270115001,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270115002,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270115003,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270115004,0.840579710144927,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270116001,0.503825136612022,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270116002,0.73400365630713,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270116003,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270116004,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270116005,0.995070422535211,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270117011,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270117012,0.981329690346084,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270117021,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270117022,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270117023,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270118011,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270118012,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270118013,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270118021,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270118022,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270119001,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270119002,0.836127636560303,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270119003,1,census_2020_nonmunicipal_block_population
KYKSP0300,21,212270119004,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279601001,0.357807652533609,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279601002,0.301260022909507,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279601003,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279601004,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279602001,0.763430725730443,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279602002,0.9503367003367,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279602003,0.0429906542056075,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279602004,0.600148367952522,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279603001,0.810933940774487,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279603002,0.135323383084577,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279603003,0.998583569405099,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279604001,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279604002,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279605011,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279605021,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279605022,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279605023,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210279605024,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290201011,0.136388434260775,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290201012,0.0708414872798434,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290201021,0.319148936170213,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290201023,0.00983606557377049,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290201031,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290201032,0.144411473788328,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290202011,0.617468472676319,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290202012,0.213175122749591,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290202013,0.378566457898399,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290202021,0.128216503992902,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290202022,0.26441351888668,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290203001,0.865519439133206,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290203002,0.810362694300518,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290203003,0.324236817761332,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290204011,0.946839929119905,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290204021,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290204022,0.695289971163089,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290205021,0.0224508886810103,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290206011,0.385074626865672,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290206012,0.291666666666667,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290206021,0.764158262218774,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290207022,0.147933884297521,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290207031,0.0663548669979538,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290207041,0.331428571428571,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290207042,0.265534382767191,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290208001,0.997404844290657,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290208002,0.970304380103935,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290208003,0.997007779772591,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290208004,0.948255114320096,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290209001,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290209002,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290211021,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290211022,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290211031,0.80635838150289,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290211041,0.265957446808511,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290211043,0.0068649885583524,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290211044,0.0332068311195446,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290212001,0.95695020746888,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290212002,0.869056897895557,census_2020_nonmunicipal_block_population
KYKSP0400,21,210290212003,0.115107913669065,census_2020_nonmunicipal_block_population
KYKSP0400,21,210299801001,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859501011,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859501021,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859501022,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859502001,0.810273405136703,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859502002,0.288288288288288,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859502003,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859503001,0.023037542662116,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859503002,0.303468208092486,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859503003,0.654272667971298,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859504011,0.810886252616888,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859504012,0.214765100671141,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859504021,0.460165710643722,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859504022,0.00872274143302181,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859504023,0.691627358490566,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859505001,0.938877755511022,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859505002,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859505003,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859506001,0.859375,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859506002,0.806451612903226,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859506003,0.718974358974359,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859506004,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859507001,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859507002,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210859507003,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930001001,0.0265848670756646,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930002011,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930002012,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930002021,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930002022,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930002023,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930002024,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930003001,0.149118843199277,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930004001,0.00131578947368421,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930005001,0.0227111426543648,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930006001,0.385441527446301,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930006002,0.031627372052904,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930008002,0.115970841616965,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930008003,0.153368794326241,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009021,0.790136411332634,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009022,0.00518806744487678,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009023,0.344384303112314,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009031,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009032,0.833585476550681,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009033,0.814790139906729,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009041,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009042,0.516010978956999,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009043,0.206451612903226,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009044,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930009045,0.967982129560685,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010031,0.998387963460505,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010032,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010033,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010041,0.852294154619736,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010042,0.817185444980272,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010051,0.292882147024504,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010052,0.927152317880795,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010061,0.794491525423729,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010062,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930010063,1,census_2020_nonmunicipal_block_population
KYKSP0400,21,210930011001,0.00864553314121038,census_2020_nonmunicipal_block_population
