block_group_geoid,state_fips,population_2024,households_total,exposure_proxy_2024,vehicle_exposure_2024,burglary_premises_total,land_area_sq_mi,expected_count_total,crime_density_total,non_residential_flag,special_use_tract_flag,suppression_reasons,suppression_modes,n_offenses_published,n_neighbours,n_neighbours_coloured,neighbour_median_index,neighbour_max_index
240479800001,24,0,0,0.0,0.0,22.594819661916112,13.905135263342967,0.04330640651438407,0.0031144182127123498,True,True,zero_or_structural_denominator,non_residential,0,11.0,8.0,30.86036989496084,428.63812028791847
240479900000,24,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,241.93839965168965,428.63812028791847
245101003001,24,2234,0,4317.0,1290.2263841361114,0.0,0.06035124230744056,14.55708281801791,241.20601766342105,True,False,zero_or_structural_denominator,non_residential,0,5.0,4.0,397.2043537307271,779.1934002322737
245101202021,24,603,0,10214.0,2738.758915307352,316.32747526682556,0.2569795581030679,30.792256366665516,119.82375794387325,True,False,,non_residential,0,12.0,12.0,183.35407808406316,664.3585297670633
245102404002,24,0,0,700.0,312.85799809314045,139.2058038159456,0.22778984881131367,2.7848583290746114,12.225559407528328,True,False,,non_residential,0,6.0,6.0,130.37340032094045,307.8152991156614
245102604041,24,0,0,1601.0,736.4677275112526,296.56250720005363,0.7580725920784247,79.32269563969658,104.63733482596403,True,False,,non_residential,0,10.0,10.0,236.59096921118146,1259.983224733956
245102711012,24,951,0,4142.0,11.888603927539338,68.42246429202335,0.21131718631712176,5.160511219688969,24.420688679550356,True,False,,non_residential,0,6.0,5.0,104.79729849734976,263.2008914399626
245102805002,24,569,8,3345.0,1792.0506130775086,265.736530148914,0.1459130250601807,65.44992476743238,448.55436819597196,True,False,,non_residential,0,8.0,6.0,397.2043537307271,1099.3410178916013
250019900000,25,0,0,7.0,0.0,0.0,0.0,0.05173810710472259,,True,False,zero_or_structural_denominator,non_residential,0,81.0,77.0,35.47982246251985,228.5997979087932
250056171013,25,0,0,1.0,0.0,0.0,0.34663247932825453,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,1.0,1.0,39.393107586040585,39.393107586040585
250059855002,25,1129,3,2032.0,1129.7107091731712,3.0,0.18475297170379676,1.3098265867995709,7.0896103847224525,True,True,,non_residential,0,3.0,2.0,200.01534030804868,281.1202366194752
250059900000,25,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,29.0,25.0,37.25222788192498,142.79250385794435
250079900000,25,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,17.0,13.0,42.44729160575313,180.94363545292822
250092032005,25,0,0,2.0,0.0,0.0,0.030533730905814856,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,1.0,1.0,38.05030834985174,38.05030834985174
250092103023,25,0,0,4142.0,291.18799386720127,1188.3432311191514,0.20338355916236234,7.545233664000763,37.09854274886279,True,False,,non_residential,0,3.0,3.0,74.03750111262431,121.73910675803053
250099901000,25,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,41.0,39.0,36.47226602019126,155.53888646578048
250138113021,25,0,0,742.0,103.99915958762493,73.44037513139816,3.535009664581047,1.8010003039515272,0.5094753550454503,True,False,,non_residential,0,8.0,8.0,60.21393583675983,415.2773460462147
250158205006,25,355,0,864.0,43.92889238373399,0.0,0.07886406860763542,3.668327903177639,46.51456573244156,True,False,zero_or_structural_denominator,non_residential,0,3.0,3.0,29.289946397850294,43.17991864427313
250158208021,25,511,0,958.0,391.8736114231508,45.189639323832225,0.27610358412031477,2.8801635238291663,10.43146010945699,True,False,,non_residential,0,2.0,2.0,23.841841121194605,29.89340935338491
250158219032,25,199,0,465.0,0.0,0.0,0.055681336699263846,2.268781191122318,40.74581045667162,True,False,zero_or_structural_denominator,non_residential,0,2.0,2.0,88.0904092651363,139.72203156218754
250173164006,25,801,0,1288.0,23.01013060423586,0.0,0.06120645858872302,1.03849863258725,16.967141320255838,True,False,zero_or_structural_denominator,non_residential,0,1.0,1.0,19.70672498763819,19.70672498763819
250173324011,25,0,0,10394.0,5670.786134438654,1756.395444104924,0.5371939719059173,56.15656376049114,104.53684646023214,True,False,,non_residential,0,5.0,5.0,68.90796067630201,80.49071386573476
250173424024,25,0,0,3010.0,557.087372523605,121.79790108985601,0.5170676246849644,7.743498547016803,14.97579461049164,True,False,,non_residential,0,7.0,7.0,121.32630636718662,300.6299382015654
250173531022,25,1844,0,15787.0,8403.541908568033,316.32747526682556,0.14377093028430932,43.133216846244856,300.01347811374825,True,False,,non_residential,0,7.0,6.0,68.57678393052001,270.52800373805496
250173537003,25,1441,0,11182.0,152.59349769124833,67.78445898574833,0.041038026232483364,16.164971342198704,393.9022615420874,True,False,,non_residential,0,4.0,4.0,62.90293740172375,185.6618335223092
250173546011,25,0,0,1682.0,1020.9231631247806,865.3694605160235,0.07124202589486019,54.51573505319189,765.2187647449393,True,False,,non_residential,0,9.0,9.0,150.48951341876733,306.6530941768434
250173593011,25,0,0,115.0,15.138243818576225,0.508381892234797,0.28645266637922906,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,4.0,2.0,10.209301730550722,16.47986882047628
250173593021,25,0,0,387.0,119.28936129038065,181.71556525474142,0.313869780660885,0.449356535748232,1.4316654977171288,True,False,,non_residential,0,5.0,3.0,16.47986882047628,17.133244823560098
250173593036,25,20,0,1171.0,24.82671986246501,67.90177788395636,1.191548327223788,0.18898389488125866,0.15860363408136033,True,False,,non_residential,0,7.0,5.0,14.666374564089956,17.133244823560098
250173612003,25,578,0,1036.0,293.6819300803788,0.0,0.07976716155658337,2.3787623952263144,29.821324324533265,True,False,zero_or_structural_denominator,non_residential,0,3.0,3.0,20.66559279562117,59.213142695856014
250173672005,25,637,0,2053.0,404.4938748323567,1.2760106125500328,0.11574493289855296,1.4055648936076868,12.143640835142417,True,False,,non_residential,0,1.0,1.0,11.549370348502702,11.549370348502702
250173684005,25,1474,0,8830.0,2099.371652760151,226.96496040363073,0.22744660399232491,10.792228206998374,47.44950250988383,True,False,,non_residential,0,3.0,3.0,23.29170913683428,24.92005477266683
250173736002,25,3302,4,9583.0,2525.7927119055976,73.37947225143587,0.0937197352616418,4.997248695658741,53.32119944329427,True,False,,non_residential,0,4.0,3.0,22.67403027975125,72.07640767587418
250173840031,25,0,0,7623.0,4628.063900215124,577.3176616687088,0.7728367525208446,21.220447397546288,27.457865232637133,True,False,,non_residential,0,7.0,7.0,22.016034424588884,109.33935025390653
250179800001,25,0,0,0.0,0.0,0.0,1.4856562411014311,0.0,0.0,True,True,zero_or_structural_denominator,non_residential,0,3.0,3.0,12.734526766201135,41.979165577030315
250199900000,25,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,7.0,53.91283161707018,152.8462869651899
250214031008,25,0,0,16.0,2.537025447123013,0.0,0.7614413334121446,0.056134419352983536,0.07372126635342464,True,False,zero_or_structural_denominator,non_residential,0,10.0,9.0,18.578479266875473,42.876318551846
250214042023,25,2125,0,3920.0,1094.7264804335803,338.9222949287417,0.18612440657111742,6.059228759495561,32.554724397094866,True,False,,non_residential,0,3.0,3.0,17.396147608374335,35.18224787522744
250214044004,25,2064,0,4976.0,1231.0915982164422,112.97409830958057,0.32603624578029433,4.139487906593243,12.696404035343711,True,False,,non_residential,0,4.0,4.0,44.097189454399015,67.05965032827176
250214091013,25,1507,0,2023.0,412.9008915192704,0.0,0.30091142001420235,1.2319154339014917,4.093947095272583,True,False,zero_or_structural_denominator,non_residential,0,5.0,4.0,28.467870099675345,29.83074008907926
250214101004,25,0,0,4748.0,1364.919690552181,1351.1840920152692,0.9234293357431669,35.29881084904345,38.2257845649178,True,False,,non_residential,0,4.0,4.0,29.761929429821787,106.1807146149869
250214113021,25,0,0,631.0,0.0,0.0,0.04753612556159573,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,4.0,3.0,29.693118770564315,29.83074008907926
250214131001,25,0,0,3135.0,1970.6345160528006,94.51992565626958,0.4897837156480228,3.1619830774749556,6.455876290806035,True,False,,non_residential,0,5.0,5.0,65.61502986456851,100.3977535043696
250214131005,25,0,0,289.0,81.18481430793642,46.75389129993929,0.7274670461711116,0.335171721693748,0.46073801343698306,True,False,,non_residential,0,3.0,3.0,40.17283790923665,65.61502986456851
250214191002,25,0,0,9428.0,5776.806943099101,2233.7452290879173,0.5434264329499181,119.06158116552177,219.0942029065679,True,False,,non_residential,0,3.0,2.0,67.6189542487122,83.39798897352244
250214202024,25,0,0,2.0,1.2685127235615066,0.0,0.9202771977204174,0.09189857855341448,0.09985967139145993,True,False,zero_or_structural_denominator,non_residential,0,5.0,4.0,44.660509629497696,102.55523607868517
250219800001,25,0,0,57.0,69.76819979588286,0.43016929342944366,3.056738356995778,0.4551927270795919,0.14891452061568142,True,True,zero_or_structural_denominator,non_residential,0,11.0,9.0,38.0689702290195,102.55523607868517
250239803001,25,2663,6,7861.0,188.23771423944766,74.42246429202335,0.29319864329415785,2.121647376345406,7.236211438457501,True,True,,non_residential,0,5.0,5.0,12.145047354235357,60.49816831423902
250239900030,25,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,30.0,27.0,30.17435994040956,95.79860857534342
250250005024,25,2470,0,7032.0,1.6634191575785464,0.9570079594125246,0.09667071405976455,13.491886479324002,139.56539589624774,True,False,zero_or_structural_denominator,non_residential,0,6.0,5.0,72.07640767587418,97.29995798948117
250250008063,25,0,0,1309.0,57.80381572585449,136.78121325297963,0.15516171616710628,15.998031762848688,103.10553503816048,True,False,,non_residential,0,9.0,7.0,175.85722012943447,426.5980550206947
250250008071,25,3384,0,23100.0,8357.017847674617,362.15511989693283,0.0843996152553766,29.301394836247276,347.17450722479043,True,False,,non_residential,0,9.0,7.0,68.15863967712676,433.0521240844837
250250505002,25,0,0,106.0,0.0,0.0,0.05290255946387337,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,6.0,5.0,150.28662012816068,207.18167139952803
250250612021,25,0,0,523.0,97.31002071834496,167.65207112052494,0.14703156301362327,4.550534337228604,30.949370624639094,True,False,,non_residential,0,6.0,6.0,117.95390106238409,258.75626591012696
250251605022,25,0,0,107.0,0.0,0.0,0.01770741719737084,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,2.0,2.0,85.45290132145831,92.60537142250011
250251606011,25,385,9,1463.0,518.5709223751119,9.319002653137508,0.0352121307614806,4.227167860499442,120.04862441109763,True,False,,non_residential,0,3.0,3.0,101.42839746379514,148.18106782230245
250259801011,25,29,0,29.0,0.0,0.0,1.2626760668797048,2.0686845689707973,1.638333554609047,True,True,zero_or_structural_denominator,non_residential,0,2.0,1.0,28.24930054018477,28.24930054018477
250259803001,25,204,0,397.0,108.53810003200016,67.78445898574833,0.8035932643721674,13.468652809491358,16.760534721522546,True,True,,non_residential,0,19.0,17.0,194.70303488919774,286.8054581164265
250259807001,25,3,0,42.0,3.7426931045517295,22.594819661916112,1.115427900555111,2.2014948538128745,1.973677413589228,True,True,,non_residential,0,15.0,15.0,86.21577290526298,142.9115304494961
250259811001,25,0,0,5.0,0.0,0.0,0.26771821744000207,0.34569307827744666,1.2912572091024004,True,True,zero_or_structural_denominator,non_residential,0,8.0,6.0,121.98661350558739,202.72561735559313
250259811002,25,0,0,67.0,4.158547893946366,0.0,0.3841233850297483,1.221236911701923,3.1792829056927756,True,True,zero_or_structural_denominator,non_residential,0,7.0,5.0,78.1743035167293,170.52470660270092
250259811004,25,0,0,2.0,0.0,0.0,0.09299000218190191,0.0,0.0,True,True,zero_or_structural_denominator,non_residential,0,4.0,2.0,78.63926127734726,82.77123571875066
250259812011,25,0,0,81.0,24.53543257428356,90.37927864766445,0.3087126141285645,3.1930934612594846,10.343255555892863,True,True,,non_residential,0,19.0,15.0,98.4179978567976,216.9651234771864
250259812021,25,0,0,2889.0,817.1546611604609,53.71423698102009,0.17967341170535336,12.30360197369008,68.47758862544877,True,True,,non_residential,0,7.0,5.0,116.84034606558063,241.49152193950843
250259812022,25,29,0,9523.0,4011.7511532900594,741.1637710661734,0.4753307535454285,25.637208281696637,53.93551351447835,True,True,,non_residential,0,9.0,6.0,55.92441235173799,241.49152193950843
250259815011,25,0,0,525.0,54.06112262130276,23.416051949372324,0.34662166846781395,6.403114998973043,18.472921866878654,True,True,,non_residential,0,32.0,29.0,83.38377524713779,323.47066121693655
250259815021,25,0,0,1088.0,341.41678209299664,642.0494387563417,0.4834748063766208,41.427300824905544,85.68657617421785,True,True,,non_residential,0,7.0,7.0,107.77931731482144,190.3473965929037
250259816001,25,0,0,1288.0,34.51594751975484,165.81980130871298,0.2266346311528048,0.7144920031787447,3.152616171431496,True,True,,non_residential,0,7.0,7.0,47.44544293962375,190.3473965929037
250259817001,25,0,0,701.0,13.723208050023008,180.7585572953289,0.12114534379078676,13.88268828301815,114.59531046437084,True,True,,non_residential,0,13.0,13.0,78.81584164700328,230.46149049667846
250259819001,25,0,0,486.0,245.35432574283558,6.296114203830948,0.09029539521708461,4.538740886548223,50.26547450882032,True,True,,non_residential,0,3.0,2.0,85.53765669716644,148.76772192823896
250259901010,25,0,0,3.0,1.2475643681839097,0.0,0.0,0.20149171815381026,,True,False,zero_or_structural_denominator,non_residential,0,41.0,35.0,51.00596420165519,224.09294938173682
250277312021,25,1674,0,4892.0,1396.6091424805431,47.103655242657275,0.03830094803022088,9.269539960715672,242.01855143119846,True,False,,non_residential,0,5.0,5.0,157.9411098624338,205.52108043220272
250277329021,25,2917,0,5652.0,1003.396697429936,67.78445898574833,0.3376976892762647,10.192071492113579,30.181051916454244,True,False,,non_residential,0,7.0,7.0,180.61832996396686,307.57967004377025
260019900000,26,0,0,0.0,0.0,22.594819661916112,0.0,0.018470381127924634,,True,False,zero_or_structural_denominator,non_residential,0,6.0,4.0,52.71697423735755,61.20364671157336
260039900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,39.766339196437166,42.83159633791799
260059900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,17.0,12.0,56.31838836894106,159.9485684655475
260079900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,9.0,47.2578762160982,139.5146164248011
260099900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,10.0,7.0,20.587564325469284,34.99641800476938
260119900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,6.0,31.713489515771705,50.69350311938451
260119901000,26,0,0,5.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,3.0,42.363001399601075,153.80850092381058
260139901000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,5.0,22.603846190828136,42.64542556142838
260179900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,14.0,11.0,32.84695112477036,83.59209982320932
260199900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,10.0,6.0,30.733712076811543,45.5293705707255
260219900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,21.0,16.0,59.896670257279126,102.20217683299238
260299900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,4.0,21.406038352821753,42.358567714138914
260319900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,6.0,61.00211250829715,132.14646370295785
260339801001,26,0,0,6.0,0.0,0.0,0.11444415472625472,0.0,0.0,True,True,zero_or_structural_denominator,non_residential,0,1.0,1.0,32.18856794533142,32.18856794533142
260339802001,26,1805,0,3304.0,639.5043778190501,0.0,0.13507899849007415,3.3289127157173812,24.644191568846992,True,True,zero_or_structural_denominator,non_residential,0,1.0,1.0,32.18856794533142,32.18856794533142
260339803001,26,1232,0,1508.0,0.0,0.0,0.11402677829281618,2.3535616284920704,20.640429061743887,True,True,zero_or_structural_denominator,non_residential,0,2.0,2.0,23.306707429746233,32.18856794533142
260339900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,4.0,3.0,26.584966694310147,42.83159633791799
260339901000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,3.0,16.468313269752436,29.46378481585805
260419900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,10.0,31.363344935372716,210.63460721506047
260419901000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,4.0,1.0,34.510799481180975,34.510799481180975
260479900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,12.0,10.0,24.364749920265893,160.8846206947759
260499800001,26,0,0,7253.0,6366.897395897237,282.79759812559854,3.12299271520594,45.457217398424554,14.555659120526308,True,True,,non_residential,0,9.0,9.0,107.18505422237725,339.51644918628597
260499801001,26,0,0,147.0,98.04654315144928,72.60683832810976,1.0543268478556838,2.689278795028508,2.550706927835548,True,True,,non_residential,0,9.0,8.0,197.15962329955283,413.6814574717
260539900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,30.351528767445952,49.64919847966542
260559900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,21.0,19.0,16.981631304392494,53.71601345536624
260570004001,26,3857,0,4403.0,752.2297233666864,0.0,0.22356164407256682,9.720410024522877,43.479775186157106,True,False,zero_or_structural_denominator,non_residential,0,1.0,1.0,51.14628011317635,51.14628011317635
260619900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,15.75027005479853,118.23945360405065
260619901000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,3.0,16.498650821043547,24.867693876736237
260639900000,26,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,20.0,14.0,29.618443156337776,171.4375892603192
260650044023,26,0,0,195.0,0.0,0.0,0.05571183876979266,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,3.0,1.0,80.27672010108108,80.27672010108108
260650044033,26,0,0,4.0,0.0,0.0,0.05657709370719853,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,4.0,1.0,291.77614520245663,291.77614520245663
260650044901,26,2342,0,2342.0,0.0,22.594819661916112,0.04455889181668869,20.71310646788026,464.8478816100753,True,False,zero_or_structural_denominator,non_residential,0,3.0,0.0,,
260650044902,26,1024,0,1024.0,0.0,0.0,0.018942171900549767,8.121169719970563,428.7348759481408,True,False,zero_or_structural_denominator,non_residential,0,3.0,0.0,,
260650044911,26,1245,0,1245.0,0.0,0.0,0.034180465793721346,11.400593084818436,333.5411855888934,True,False,zero_or_structural_denominator,non_residential,0,3.0,2.0,158.43513086151884,222.66112785493317
260650044921,26,3475,0,3555.0,0.0,180.7585572953289,0.12148588589466537,32.214177998282004,265.1680708507438,True,False,zero_or_structural_denominator,non_residential,0,8.0,6.0,116.09843953752855,580.800522351894
260650044931,26,1516,7,1516.0,11.0,7.0,0.0850046373378911,10.535528972296536,123.9406378550631,True,False,,non_residential,0,5.0,3.0,220.0659069634434,222.66112785493317
260650044941,26,3086,0,3086.0,37.046467677481715,0.0,0.07640189514229083,15.85843671907696,207.56601246006034,True,False,zero_or_structural_denominator,non_residential,0,3.0,1.0,148.05120385530446,148.05120385530446
260659800001,26,872,0,46745.0,10262.612476015986,494.19759343688344,7.654508884984804,46.44119285536691,6.067168195005512,True,True,,non_residential,0,24.0,15.0,94.20913386810452,291.77614520245663
260659802001,26,0,0,2396.0,1124.7307586883448,187.72222410692908,1.2015680643414228,8.841494274922038,7.358296660262891,True,True,,non_residential,0,17.0,17.0,140.38658715836584,198.52952458297432
260659803001,26,0,0,0.0,0.0,0.0,7.289320335914593,0.0,0.0,True,True,zero_or_structural_denominator,non_residential,0,5.0,5.0,22.861599548560527,35.353886348652416
260670321001,26,0,0,355.0,309.57235873441743,0.0,0.31710994997579356,1.7199997898179422,5.423985560684039,True,False,zero_or_structural_denominator,non_residential,0,2.0,2.0,43.51614856998367,49.44692884414059
