block_group_geoid,state_fips,class_strict_three_fates,class_loose_grey_plus_4band_span,class_no_grey_5band_chasm,n_nb,n_grey_nb,band,idx,cnt,pop,expo,land,nb_band_min,nb_band_max,nb_idx_min,nb_idx_max,nb_cnt_max,nb_pop_max,nb_land_max,neighbourhood_band_span,neighbourhood_max_count
010919731003,01,False,False,True,7,0,0.0,10.671585633610206,0.9966562478338412,559,559.0,59.648356455196236,0.0,5.0,10.75175111769292,104.97416220045665,21.197388823781623,1737,154.9364966003647,5.0,21.197388823781623
010919733001,01,False,False,True,7,0,1.0,17.42752425876362,0.945160952192138,285,285.0,61.01733030735806,0.0,5.0,7.584544165273322,100.44371963354884,23.932069813200545,1407,189.05233545647437,5.0,23.932069813200545
010919734002,01,False,False,True,4,0,2.0,33.493347314475066,11.350178798525494,1000,2518.0,16.1849434127325,0.0,5.0,7.025289252695311,120.35093772594793,15.39954889435363,1515,146.40773157835076,5.0,15.39954889435363
010950302062,01,False,False,True,11,0,2.0,29.640688076654097,5.080088908875237,920,920.0,30.227069266352736,1.0,6.0,16.362672544755345,155.66064345681727,21.16015401594749,1808,31.699281430291972,5.0,21.16015401594749
010970018001,01,False,True,False,7,1,6.0,165.91170187636072,25.366741838985917,964,964.0,1.2455605442914564,3.0,7.0,55.428310534531924,244.8217192546336,30.3439324391803,1463,3.9547227882833798,4.0,30.3439324391803
010970035021,01,False,True,False,7,1,3.0,63.79995870045463,22.72370066602908,1080,2364.0,0.4829284718222124,2.0,6.0,49.76345007830638,139.15593723448276,36.47166456147309,2242,1.0399433841416361,4.0,36.47166456147309
010970071031,01,False,True,False,8,1,3.0,59.85792023804916,15.196927798892315,1408,1408.0,7.194964690397749,1.0,6.0,18.971800461376688,186.8906016101932,46.08143284537485,1804,24.943451574378077,5.0,46.08143284537485
010970072031,01,False,True,False,3,1,3.0,59.423168042903434,11.62967496684353,1125,1125.0,1.9666094142802841,1.0,5.0,24.239026170850302,128.42481046055576,18.035300288833263,1804,24.943451574378077,4.0,18.035300288833263
011010058001,01,False,False,True,5,0,6.0,139.22952908923733,11.116798997716954,475,475.0,35.9563195060382,0.0,4.0,9.289511340733966,85.3680060164835,14.80759701119043,1321,61.864338442851,6.0,14.80759701119043
011010058003,01,False,False,True,8,0,4.0,85.3680060164835,14.80759701119043,1084,1084.0,42.47707530981677,0.0,6.0,9.289511340733966,139.22952908923733,13.243491132613093,1405,100.4786740121367,6.0,14.80759701119043
011056871001,01,False,False,True,9,0,0.0,4.528996968997781,0.3201138519918759,656,656.0,139.0157544005096,0.0,5.0,0.47506139115299406,104.97416220045665,22.7675201348923,1543,263.23457176025414,5.0,22.7675201348923
011056871003,01,False,False,True,5,0,2.0,28.148558771179633,3.5864656907372683,800,800.0,19.642725695756187,0.0,5.0,4.528996968997781,104.97416220045665,9.581142546321638,656,152.46439606242055,5.0,9.581142546321638
011056871004,01,False,False,True,4,0,1.0,19.00756432618324,2.7083705862123164,871,871.0,45.79809750555187,0.0,5.0,10.671585633610206,104.97416220045665,9.581142546321638,559,152.46439606242055,5.0,9.581142546321638
011091886001,01,False,False,True,5,0,0.0,12.32111536598654,3.1680382229829243,1668,1668.0,84.06578901244454,1.0,7.0,20.91521087332402,218.28710015126705,24.136844050000906,1469,93.51361887140092,7.0,24.136844050000906
011150405071,01,False,False,True,5,0,1.0,23.103279845511615,4.6022615863470016,1973,1973.0,10.37583373307455,2.0,6.0,34.30173367275159,133.10733763676728,24.467236603316096,2356,27.389000252977997,5.0,24.467236603316096
011170302122,01,False,False,True,4,0,0.0,6.741757521042521,1.9629788826491297,1923,1923.0,0.3064994765555121,0.0,6.0,5.376781280016294,150.76726963383953,22.826928521356866,2812,1.975551926375446,6.0,22.826928521356866
011170302213,01,False,True,False,11,1,2.0,34.19009357633499,15.36045467295955,2812,2812.0,1.975551926375446,0.0,6.0,2.7810990676322924,150.76726963383953,33.52461445839174,2118,5.94346859762225,6.0,33.52461445839174
011170303171,01,False,False,True,6,0,5.0,107.54426072260912,24.869958419490313,1352,1352.0,0.48726980449342683,0.0,2.0,11.439593417475537,44.71142097095069,21.84102903864482,4492,2.307863490539345,5.0,24.869958419490313
011170303361,01,False,False,True,6,0,2.0,44.71142097095069,11.496606994863573,1603,1603.0,1.8737047406754312,0.0,5.0,11.439593417475537,107.54426072260912,24.869958419490313,4492,13.17675315505599,5.0,24.869958419490313
011170303363,01,False,False,True,6,0,0.0,11.439593417475537,5.142227968520408,1774,3373.0,2.216373881345733,1.0,5.0,19.529867632663453,107.54426072260912,24.869958419490313,4492,23.874854004638657,5.0,24.869958419490313
011170303364,01,False,False,True,10,0,2.0,31.141380900158193,21.84102903864482,4492,4492.0,2.307863490539345,0.0,5.0,11.439593417475537,107.54426072260912,24.869958419490313,2717,23.874854004638657,5.0,24.869958419490313
011170304061,01,False,False,True,6,0,3.0,63.35515558339608,20.435777103491603,1908,1908.0,3.8711073465121046,0.0,5.0,9.699717320972841,113.66799213534311,20.313598485483325,2994,9.074148220703607,5.0,20.435777103491603
011170304072,01,False,True,False,7,1,2.0,39.07653243261948,12.92167234007782,868,2279.0,3.8918931562199335,1.0,5.0,22.12772582299976,113.66799213534311,22.72747145764771,3139,8.180484272570657,4.0,22.72747145764771
011170304083,01,False,True,False,7,1,2.0,43.290571578066604,10.013039842215692,1428,1448.0,5.551220464869239,0.0,5.0,10.518906451376049,113.66799213534311,20.435777103491603,1908,74.91944316300356,5.0,20.435777103491603
011170307014,01,False,True,False,9,2,4.0,93.90631988725161,28.751768328387854,1696,1938.0,24.12585168199865,0.0,5.0,6.924683894013725,101.00796284042934,37.22167703396566,1767,26.357038758760943,5.0,37.22167703396566
011239625022,01,False,False,True,9,0,1.0,20.74771121908622,8.76545733322691,2476,2476.0,49.36225363598291,0.0,6.0,9.51478274708445,135.75951184216228,17.674605201467525,1796,42.62343582727876,6.0,17.674605201467525
011239626001,01,False,False,True,6,0,5.0,106.78010002225446,17.674605201467525,1039,1039.0,20.706546023487345,1.0,6.0,20.74771121908622,135.75951184216228,16.648353873880062,2476,91.79618164347481,5.0,17.674605201467525
011250107074,01,False,False,True,6,0,2.0,44.69097959826944,8.510836368817463,1229,1229.0,18.18716997893863,1.0,6.0,20.693855691942748,140.8969300082503,23.154035805456505,2185,55.28966578923793,5.0,23.154035805456505
011270210001,01,False,False,True,5,0,2.0,27.175881786292646,4.603584038462456,969,969.0,22.431487532967864,0.0,5.0,12.326356763917008,109.90499511350896,13.790346133338122,1367,33.36455818710303,5.0,13.790346133338122
011270211001,01,False,False,True,5,0,0.0,12.326356763917008,2.5957077655190397,981,1510.0,6.787724596928748,1.0,6.0,24.664039095366277,143.36623818157835,21.017650123637587,1092,26.817027743034696,6.0,21.017650123637587
011270211002,01,False,False,True,6,0,3.0,73.93888828323149,13.790346133338122,1092,1092.0,26.817027743034696,0.0,6.0,12.326356763917008,143.36623818157835,21.017650123637587,981,58.97644989574875,6.0,21.017650123637587
011270211003,01,False,False,True,7,0,6.0,143.36623818157835,21.017650123637587,290,947.0,17.652751695450835,0.0,3.0,6.33027882984108,73.93888828323149,13.790346133338122,1092,75.72289434178137,6.0,21.017650123637587
011270211004,01,False,False,True,5,0,1.0,24.664039095366277,5.362525521217709,927,1329.0,2.5799265155699884,0.0,6.0,12.326356763917008,143.36623818157835,21.017650123637587,2161,33.855992489479036,6.0,21.017650123637587
011270212001,01,False,False,True,6,0,2.0,31.80217746706398,3.9272789855283015,809,809.0,33.855992489479036,0.0,6.0,8.400405023349048,143.36623818157835,21.017650123637587,2161,79.81472663980685,6.0,21.017650123637587
011270213001,01,False,False,True,10,0,3.0,65.16959507104943,17.39272289754296,1268,1807.0,79.81472663980685,0.0,5.0,8.400405023349048,108.58732414503355,19.735732564081562,1120,158.93278174161193,5.0,19.735732564081562
011310352001,01,False,False,True,7,0,3.0,53.499155352445776,4.366524789176155,475,475.0,212.61877955107678,0.0,6.0,1.96744112488375,142.13006495991874,14.054246655428816,846,202.18009070319633,6.0,14.054246655428816
040019427004,04,False,False,True,10,0,0.0,6.375924116019011,1.3041457544376616,1457,1457.0,327.49528645519536,1.0,5.0,12.891980611750771,107.48584407113864,16.85815601411094,2130,376.3551308349443,5.0,16.85815601411094
040019702011,04,False,False,True,11,0,1.0,19.623415501927678,3.8752093194853545,1162,1292.0,622.7838497683297,0.0,5.0,10.811869438302534,101.25789171644155,17.571272668941845,2150,1724.1445517678458,5.0,17.571272668941845
040019703001,04,False,False,True,9,0,3.0,55.918787888090364,14.913020713914268,1296,1860.0,529.0347035608593,0.0,5.0,12.09198701683742,101.25789171644155,17.571272668941845,2150,1209.5085127630182,5.0,17.571272668941845
040030001011,04,False,False,True,8,0,3.0,74.26103042026811,15.969078693138686,1157,1157.0,895.1669820600065,0.0,5.0,9.058891703013785,117.89874248510927,17.930146367177546,1940,3433.399823986065,5.0,17.930146367177546
040030002011,04,False,False,True,6,0,2.0,47.30293163990156,15.741413195030516,1876,1876.0,165.38360942514134,0.0,5.0,9.058891703013785,117.89874248510927,19.54566822247495,1744,1277.2164093062188,5.0,19.54566822247495
040050013023,04,False,False,True,8,0,4.0,78.25716916668485,9.720884267837063,768,768.0,252.02896742255703,1.0,6.0,15.666912141714256,138.01920244739313,12.5536698039081,2701,1345.1181345384632,5.0,12.5536698039081
040050015002,04,False,False,True,9,0,2.0,41.916995370756354,5.235121936482406,609,609.0,99.96963190692023,1.0,6.0,12.909656502698905,138.01920244739313,21.505819199045106,1519,1345.1181345384632,5.0,21.505819199045106
040050022011,04,False,True,False,17,1,1.0,12.909656502698905,6.0574212796530915,915,3703.0,179.14549190729684,0.0,4.0,10.45321993898721,91.4784750040513,34.31433792286243,3223,857.796129805399,4.0,34.31433792286243
040050023023,04,True,True,False,7,1,2.0,36.94569315577854,4.222853103588512,744,744.0,59.16319399628441,1.0,7.0,12.909656502698905,278.4776003399244,20.602245109313014,1820,857.796129805399,6.0,20.602245109313014
040059802001,04,False,True,False,4,0,,,0.0,0,8.0,3.7194684264399966,2.0,6.0,25.791774416022577,135.62000235656973,29.12295762614747,1992,45.31577560022081,4.0,29.12295762614747
040070013002,04,False,False,True,4,0,5.0,128.7920500074338,20.30980638584105,433,1327.0,2.7455056540780802,2.0,7.0,45.45954541139608,226.10920049154197,15.001262310749365,619,591.0574987156988,5.0,20.30980638584105
040120205011,04,False,False,True,7,0,3.0,72.26125517269266,5.786088508486474,395,395.0,348.5920439225491,2.0,7.0,44.409998503985804,248.04405061081744,10.271403633297798,611,1612.3494412489795,5.0,10.271403633297798
040120205013,04,False,False,True,6,0,3.0,55.472866041192205,6.38751072307388,611,611.0,144.41008843086928,2.0,7.0,43.74615317606043,248.04405061081744,11.829966984075417,878,844.9016258225216,5.0,11.829966984075417
040120205014,04,False,False,True,3,0,2.0,43.74615317606043,3.355301189242273,396,396.0,47.47483763545154,3.0,7.0,55.472866041192205,248.04405061081744,11.829966984075417,878,844.9016258225216,5.0,11.829966984075417
040120205032,04,False,False,True,9,0,7.0,248.04405061081744,8.615985693321521,182,182.0,142.32892018952165,2.0,7.0,43.74615317606043,337.9129454711955,22.868396479331096,878,844.9016258225216,5.0,22.868396479331096
040120205053,04,False,True,False,11,1,5.0,120.24864815749046,10.271403633297798,321,336.0,123.08554999505384,2.0,7.0,44.409998503985804,337.9129454711955,25.242675244852137,888,1612.3494412489795,5.0,25.242675244852137
040120206022,04,False,True,False,9,1,6.0,143.87615757379947,25.242675244852137,245,987.0,288.7878952463608,2.0,6.0,36.88888976741774,183.89873637143955,20.098119107232627,888,2183.685595375185,4.0,25.242675244852137
040129800001,04,False,True,False,4,0,,,0.0,0,0.0,610.9050890584977,2.0,6.0,36.88888976741774,143.87615757379947,25.242675244852137,520,1612.3494412489795,4.0,25.242675244852137
040130101021,04,False,False,True,22,0,4.0,80.4858958814523,16.203899524841237,1083,1186.0,914.819449113224,1.0,6.0,19.739984763510577,174.19102879500704,23.232622914160643,3620,914.1606047759038,5.0,23.232622914160643
040130101042,04,False,True,False,5,1,2.0,35.69166054664423,8.026666432651146,1341,1341.0,2.6540075506369796,1.0,5.0,19.739984763510577,100.28548744427883,23.232622914160643,1143,914.819449113224,4.0,23.232622914160643
040130405151,04,False,False,True,7,0,3.0,56.321272670838745,24.746514451145906,2600,2600.0,709.7783962413635,1.0,7.0,24.144389564718892,221.0737188779197,18.901199864359494,2830,725.2961466298005,6.0,24.746514451145906
040130405152,04,False,False,True,9,0,2.0,40.9416763288837,18.901199864359494,2830,2830.0,163.37633650372243,2.0,7.0,33.16691942394683,221.0737188779197,24.746514451145906,2600,709.7783962413635,5.0,24.746514451145906
040130405354,04,False,True,False,11,1,3.0,55.51724891903389,5.946176867352696,638,672.0,80.45580178358425,2.0,9.0,27.071477634330666,1515.3357204551683,34.512974238451136,3360,537.3030781983011,7.0,34.512974238451136
040130822083,04,False,True,False,7,1,2.0,45.43664780204517,11.62623717665682,1804,1804.0,4.780152060234748,3.0,6.0,53.706056633147284,142.64945722118628,40.84144021922111,3801,277.5865106191549,4.0,40.84144021922111
040131167071,04,False,True,False,6,1,3.0,50.495124260663445,14.62077693924538,1836,1836.0,0.23602579395625103,2.0,6.0,45.143470814142084,185.35543117846478,39.83970586907422,2112,24.834863817193355,4.0,39.83970586907422
040131167102,04,False,True,False,6,1,3.0,62.945423108992344,14.619517565736544,1444,1444.0,0.5504805193874037,2.0,6.0,46.40430395419649,185.35543117846478,39.83970586907422,2112,24.834863817193355,4.0,39.83970586907422
040132168091,04,False,False,True,4,0,1.0,20.67127616765675,8.14313513539971,2489,2489.0,0.9565538121331376,2.0,6.0,28.61154793034398,174.19102879500704,16.07733065266785,1178,53.08365682033961,5.0,16.07733065266785
040132168093,04,False,True,False,8,1,2.0,28.61154793034398,5.307268282551031,1178,1178.0,1.9125072354096637,0.0,6.0,11.253594254353644,174.19102879500704,18.997860033527314,2489,53.08365682033961,6.0,18.997860033527314
040132168192,04,False,True,False,8,1,1.0,17.618851126436535,6.541404395078319,1819,2618.0,2.8078364421526247,1.0,5.0,19.208916553681274,103.58431038586227,37.37477990563863,3162,32.941513001772044,4.0,37.37477990563863
040132168203,04,False,True,False,5,1,2.0,25.836498680235373,6.71687759398306,1631,1631.0,0.601757202661444,1.0,5.0,17.618851126436535,100.28548744427883,23.232622914160643,1819,38.57403808699338,4.0,23.232622914160643
040132168562,04,False,False,True,6,0,2.0,43.76797559494082,11.736142482886397,1677,1677.0,1.2754865503996464,1.0,6.0,24.97419790447363,174.19102879500704,23.232622914160643,1679,53.08365682033961,5.0,23.232622914160643
040134201053,04,False,False,True,4,0,2.0,43.72328840804199,13.587165360552495,2034,2034.0,0.3828202902444985,1.0,7.0,23.02448728854849,388.04457462536334,19.12443344804402,3337,2.036766107007341,6.0,19.12443344804402
040134201054,04,False,False,True,8,0,1.0,23.02448728854849,6.8092946324807695,1860,1860.0,1.2379168798578,1.0,7.0,19.997146002066472,388.04457462536334,18.763136386872223,3337,2.036766107007341,6.0,18.763136386872223
040134201102,04,False,False,True,7,0,2.0,29.257717667925583,14.485852721184381,3337,3337.0,2.036766107007341,1.0,7.0,23.02448728854849,388.04457462536334,21.40675575033073,2690,7.922886951013841,6.0,21.40675575033073
040134201111,04,False,False,True,6,0,3.0,68.56816591515661,19.12443344804402,1728,1728.0,0.5015617619958881,2.0,7.0,29.257717667925583,388.04457462536334,21.40675575033073,3337,7.922886951013841,5.0,21.40675575033073
040134202071,04,False,False,True,5,0,2.0,25.398124183094566,6.245386339721726,1590,1590.0,0.9519375747250053,1.0,6.0,21.778164878829422,174.19102879500704,16.203899524841237,2530,914.819449113224,5.0,16.203899524841237
040136100021,04,False,True,False,7,1,9.0,1515.3357204551683,34.512974238451136,48,166.0,59.71137141629581,1.0,5.0,23.928922553564348,123.3413694405639,46.68677406735585,2466,537.3030781983011,8.0,46.68677406735585
040136108002,04,False,True,False,9,2,,,15.318360171923436,0,91.0,10.695950260559306,2.0,9.0,27.071477634330666,1515.3357204551683,46.68677406735585,4811,80.45580178358425,7.0,46.68677406735585
040136108003,04,False,True,False,12,1,2.0,27.662399909022167,19.083767521420903,4811,4811.0,6.955909538905181,2.0,6.0,27.071477634330666,136.38152389467268,25.18592713225302,3531,10.695950260559306,4.0,25.18592713225302
040136114001,04,False,True,False,9,1,2.0,37.39068670308021,14.538322418514522,2677,2677.0,1.2093202234816438,2.0,6.0,27.662399909022167,136.38152389467268,25.18592713225302,4811,9.9627206396712,4.0,25.18592713225302
040137233043,04,False,True,False,5,1,1.0,24.662326532705606,8.095768744302156,2253,2253.0,6.142234761070004,1.0,6.0,18.15312607874917,142.64945722118628,34.60234986461849,3711,277.5865106191549,5.0,34.60234986461849
040137233061,04,False,True,False,12,2,3.0,63.92872596057986,29.749859660575478,6592,7100.0,891.2831781301112,2.0,6.0,39.362631730330016,142.64945722118628,38.27370229483204,3602,1124.6070851653446,4.0,38.27370229483204
040138129001,04,False,True,False,6,1,4.0,76.16250900177344,28.89004491632741,1862,2417.0,0.3381780003615538,2.0,6.0,27.26622457882148,151.64223846161067,32.641487042494795,2312,1.3839013338173203,4.0,32.641487042494795
040138129002,04,False,True,False,6,1,3.0,50.48037294460353,12.798467955002339,1624,1624.0,0.403926950846118,2.0,6.0,44.12696704926139,151.64223846161067,33.128308055180455,2325,1.3839013338173203,4.0,33.128308055180455
040139407001,04,False,True,False,5,1,,,0.0,0,21.0,148.0585881917427,3.0,7.0,63.92872596057986,219.5195882898528,47.68034246214374,6592,1949.012512648176,4.0,47.68034246214374
040139412001,04,False,True,False,8,1,5.0,100.28548744427883,23.232622914160643,1024,1491.0,38.57403808699338,2.0,6.0,25.836498680235373,174.19102879500704,16.203899524841237,1677,914.819449113224,4.0,23.232622914160643
040139801001,04,False,True,False,6,2,,,1.3510105969193806,8,169.0,1124.6070851653446,3.0,7.0,63.92872596057986,219.5195882898528,47.68034246214374,6592,1949.012512648176,4.0,47.68034246214374
040139807001,04,False,True,False,11,0,,,0.0,0,25.0,32.941513001772044,1.0,5.0,17.618851126436535,100.28548744427883,23.232622914160643,3162,38.57403808699338,4.0,23.232622914160643
040139809001,04,False,True,False,6,0,,,3.2263689393675152,218,753.0,15.852494782302303,1.0,6.0,18.15312607874917,142.64945722118628,35.6139110261283,3801,277.5865106191549,5.0,35.6139110261283
040159501031,04,False,False,True,10,0,4.0,95.71489339329426,13.223253292790552,953,953.0,228.41571153004253,1.0,6.0,16.038902927502967,142.6056175595592,24.99146947591111,2468,4667.899689701664,5.0,24.99146947591111
040179400143,04,False,True,False,8,1,3.0,54.82748850090232,3.9566277180294525,447,447.0,351.68724075725584,1.0,6.0,21.882941278909616,183.18569270049267,45.08069447002928,2198,348.1079555998425,5.0,45.08069447002928
040179613001,04,False,False,True,4,0,0.0,9.855491699751497,2.037456571726178,1272,1272.0,1.1464639503692549,0.0,5.0,11.124057175987955,132.01007097273367,19.247975962131356,2299,730.9562459728821,5.0,19.247975962131356
040179649011,04,False,False,True,3,0,1.0,15.05826731833609,1.9816157864228496,891,891.0,1.273020515912716,0.0,6.0,7.088006635289111,151.90826869225378,21.01938763755931,1110,6.350810622061118,6.0,21.01938763755931
040179649021,04,False,False,True,6,0,0.0,7.088006635289111,1.3082192928072927,1110,1110.0,6.350810622061118,1.0,6.0,15.05826731833609,151.90826869225378,21.01938763755931,2396,934.1413034517753,6.0,21.01938763755931
040190047271,04,False,False,True,6,0,2.0,46.60666632791753,8.72546713819613,1187,1187.0,25.383508806918808,0.0,5.0,8.937197284541712,100.93590339579055,20.73856737732134,2781,96.57473755738593,5.0,20.73856737732134
040199801001,04,False,True,False,4,1,,,2.996897575238952,1643,2817.0,1.0749211508928511,2.0,6.0,46.38738351747127,138.30812810763072,32.97452584292953,4856,59.21077761241151,4.0,32.97452584292953
040199802001,04,False,True,False,5,1,,,10.395303239549943,4856,6599.0,1.1382708625639213,2.0,6.0,46.38738351747127,138.30812810763072,44.840143188594304,3253,59.21077761241151,4.0,44.840143188594304
040210008082,04,False,True,False,6,1,2.0,25.573711438400238,3.63512027744782,598,1595.0,11.229979739173398,1.0,5.0,13.481227801459646,120.82270645250654,46.917318107089976,5316,348.874778039039,4.0,46.917318107089976
040219414021,04,False,True,False,13,1,3.0,69.69282589309054,38.27370229483204,2618,3991.0,626.4090042482859,2.0,6.0,39.362631730330016,140.09678745975003,42.73640348626921,6592,1949.012512648176,4.0,42.73640348626921
040239661031,04,False,False,True,4,0,5.0,124.6706012238394,19.2718535190478,916,916.0,3.6957914837686263,1.0,6.0,21.942846747557514,154.87500378654755,22.97151926418439,2109,241.9074804169661,5.0,22.97151926418439
040239661091,04,False,False,True,6,0,2.0,25.55557374604802,3.399512889675181,679,861.0,113.46794136441036,0.0,5.0,9.62426568684889,101.45662966568825,21.87101616278167,3185,253.71927093518588,5.0,21.87101616278167
040250016021,04,False,False,True,10,0,5.0,119.098693350769,14.563739737287834,796,796.0,334.0977769971307,1.0,6.0,19.246039627648916,138.01920244739313,22.883351421351197,2996,1345.1181345384632,5.0,22.883351421351197
040250017031,04,False,False,True,8,0,2.0,31.477509293902077,7.867910971069793,1514,1514.0,12.024247864211238,0.0,5.0,11.999172551679482,119.098693350769,14.563739737287834,1577,334.0977769971307,5.0,14.563739737287834
040270109072,04,False,False,True,6,0,1.0,24.55390102733974,9.371577772410197,2751,2751.0,2.0474020631700895,2.0,6.0,41.82922104186903,139.98117193448667,22.68855161135721,1240,29.34061847874661,5.0,22.68855161135721
040270109102,04,False,False,True,8,0,2.0,43.88950545674032,9.037399721323725,1240,1240.0,20.821150024507258,1.0,6.0,24.242686376541553,139.98117193448667,22.68855161135721,2751,111.16290414167192,5.0,22.68855161135721
040270109141,04,False,True,False,8,1,2.0,36.88888976741774,2.2798167328376557,153,425.0,54.638321872450604,2.0,6.0,40.303693527664706,143.87615757379947,25.242675244852137,1240,2183.685595375185,4.0,25.242675244852137
040279800061,04,False,True,False,8,0,,,25.772802496341107,4362,6483.0,6.9919324841997055,1.0,6.0,21.348451411350226,160.6862190221999,32.5390780657051,1815,10.209213277044736,5.0,32.5390780657051
050039604002,05,False,False,True,4,0,2.0,47.459050285856875,3.7270108631398924,474,474.0,43.271610231446196,3.0,7.0,50.299533109972764,217.96339429913635,20.127471520120494,831,245.3472263237533,5.0,20.127471520120494
050059507003,05,False,False,True,8,0,2.0,33.206918715020905,7.080405989497039,1302,1302.0,49.16704656223306,0.0,5.0,7.867484740117762,129.6805769598621,15.198952331105534,2028,90.98898913478024,5.0,15.198952331105534
050119505002,05,False,False,True,10,0,2.0,30.118917408415644,3.8680373705674747,773,773.0,286.6341498378539,1.0,6.0,18.992853121594102,138.7785763371452,17.22047923449058,1421,265.0555658342385,5.0,17.22047923449058
050134801001,05,False,False,True,14,0,3.0,59.14469991680137,12.640538905856516,1347,1347.0,265.0555658342385,1.0,7.0,20.769924241657655,215.09842711239298,22.89924957200788,1197,286.6341498378539,6.0,22.89924957200788
050134802003,05,False,False,True,9,0,1.0,20.769924241657655,8.03788507625791,882,3800.0,119.14761763134118,2.0,6.0,34.65972453945373,156.2745533923543,22.89924957200788,1630,265.0555658342385,5.0,22.89924957200788
050170804003,05,False,False,True,8,0,4.0,83.02750617062058,17.46051896332653,509,1343.0,60.020109513166844,1.0,6.0,17.22165990376919,140.36411921730382,17.762103653090197,1047,204.3209800681286,5.0,17.762103653090197
050219501001,05,False,False,True,9,0,2.0,34.535452737455145,6.577803491342785,1220,1220.0,95.04270079448358,1.0,6.0,24.653710656612965,139.14008704835493,20.525251756618157,1450,94.98461133862116,5.0,20.525251756618157
050219503001,05,False,False,True,10,0,3.0,65.43192671088566,7.763844616573491,761,761.0,96.61301958641039,1.0,6.0,18.131387764956138,170.14836509075047,23.51646662632807,1432,120.95336067006116,5.0,23.51646662632807
050259702002,05,False,False,True,9,0,2.0,32.588299561475814,2.192727794269757,414,414.0,102.74490179030205,1.0,6.0,21.500865985263,138.7785763371452,12.640538905856516,1347,265.0555658342385,5.0,12.640538905856516
050279503011,05,False,False,True,7,0,3.0,62.59686065525115,6.230603676492152,627,627.0,94.01576750867787,1.0,6.0,20.39473831472438,140.3670089745586,13.937055701303446,1459,110.70958082506411,5.0,13.937055701303446
050279503021,05,False,False,True,7,0,1.0,24.036571444071456,6.490572242090513,1459,1657.0,56.22745773917858,2.0,6.0,34.52268778583108,140.52427388011623,18.774933617843796,1770,100.96945850457978,5.0,18.774933617843796
050279503022,05,False,False,True,12,0,3.0,54.98516827093033,16.07005156427513,1770,1770.0,100.96945850457978,1.0,6.0,24.036571444071456,140.52427388011623,18.774933617843796,1673,149.8613798655624,5.0,18.774933617843796
050379503002,05,False,False,True,8,0,4.0,85.28017092479685,11.414534716950916,749,858.0,94.34501612441765,1.0,6.0,24.729076894475014,163.90199037151206,14.827776718661841,1554,179.8712118412003,5.0,14.827776718661841
050399702001,05,False,False,True,5,0,2.0,39.653496984950316,4.394409376272564,755,755.0,86.56931363287224,0.0,5.0,9.975129352589546,110.8488731324958,9.724411909732504,1276,255.82668640127466,5.0,9.724411909732504
050450307023,05,False,True,False,7,1,4.0,80.26964696050972,13.573540274637827,1082,1082.0,0.3198142094945757,2.0,7.0,36.142175613383614,218.1100901333302,44.73262355325455,2475,0.45025341834484334,5.0,44.73262355325455
050450308002,05,False,True,False,8,1,2.0,36.142175613383614,19.040736704745704,800,4022.0,0.3762291402951653,2.0,7.0,45.904261407969386,218.1100901333302,45.75187040910618,2475,0.7420671131961297,5.0,45.75187040910618
050495502023,05,False,False,True,6,0,2.0,31.56592612382854,5.3386155367994315,1150,1150.0,73.682534781984,0.0,5.0,9.540540840240345,129.6805769598621,15.198952331105534,1302,84.5129605633595,5.0,15.198952331105534
050510120014,05,False,False,True,5,0,2.0,49.612930933607544,6.347445470042708,839,839.0,104.95679572830163,1.0,6.0,16.835554945768664,151.74520552128294,13.149205354604863,1465,307.08436649927324,5.0,13.149205354604863
050659604002,05,False,False,True,8,0,1.0,18.657352943239943,1.9499742272902891,685,685.0,110.58124317026305,1.0,6.0,23.827723167204518,163.4142925925899,19.722940237606775,2089,113.69689222241256,5.0,19.722940237606775
050674801004,05,False,False,True,1,0,1.0,21.974744372027853,3.658052715451143,1096,1096.0,4.138460311310078,6.0,6.0,150.1029341606969,150.1029341606969,11.796228716972134,435,160.0907808800713,5.0,11.796228716972134
050799606002,05,False,False,True,3,0,1.0,12.671106761144213,3.458826634210542,4219,4219.0,32.909159185290626,2.0,6.0,43.208317868966496,174.4961006353157,10.708055915199775,808,162.02562991688794,5.0,10.708055915199775
050810303011,05,False,False,True,6,0,2.0,41.93189486563552,7.475271743018359,1063,1063.0,94.89569780302969,1.0,6.0,15.970631287641456,149.07146209994448,16.616640142619637,1709,104.72053904525454,5.0,16.616640142619637
050850207002,05,False,False,True,6,0,4.0,76.40903521597333,13.338276755595366,814,1255.0,11.590610738363583,2.0,7.0,37.573182113849356,204.23335089602068,22.286030925800123,1667,90.63482920776806,5.0,22.286030925800123
050910208022,05,False,False,True,4,0,3.0,55.006527660311434,7.182102615296039,789,789.0,3.6806018387474375,2.0,7.0,27.240384747988514,232.50444170827055,20.223255024924203,1209,9.654306482511227,5.0,20.223255024924203
050910209021,05,False,True,False,6,1,5.0,128.58069684836929,23.362470650210163,1176,1176.0,11.60032815749104,3.0,7.0,71.02270424543215,279.4692053069596,44.49952889247892,1515,202.57336239277177,4.0,44.49952889247892
050979530001,05,False,False,True,9,0,1.0,16.835554945768664,3.0118569096099512,852,1221.0,91.99060299933193,0.0,6.0,11.325311447971753,169.62038879541322,17.35429717132015,1386,307.08436649927324,6.0,17.35429717132015
