ori9,state_abbr,agency_name_std,agency_type_norm,population_latest_nibrs,offense,preferred_source,preferred_count,preferred_months_reported,srs_months,nibrs_months,reported_count_srs,reported_count_nibrs,reporting_regime,usable_as_observed,current_row_is_true_partial,agency_year_lane_mixed
KY0130100,KY,JACKSON,local_police,2179.0,burglary,cius_publication_annual,3.0,12.0,11.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0130100,KY,JACKSON,local_police,2179.0,larceny,cius_publication_annual,8.0,12.0,11.0,12.0,8.0,8.0,annual_only_but_usable,True,False,False
KY0130100,KY,JACKSON,local_police,2179.0,motor_vehicle_theft,cius_publication_annual,4.0,12.0,11.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
KY0130100,KY,JACKSON,local_police,2179.0,murder,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0130100,KY,JACKSON,local_police,2179.0,rape,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0130100,KY,JACKSON,local_police,2179.0,robbery,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,aggravated_assault,cius_publication_annual,3.0,12.0,9.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,burglary,cius_publication_annual,3.0,12.0,9.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,larceny,cius_publication_annual,6.0,12.0,9.0,12.0,6.0,6.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,motor_vehicle_theft,cius_publication_annual,4.0,12.0,9.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,murder,cius_publication_annual,0.0,12.0,9.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,rape,cius_publication_annual,0.0,12.0,9.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140100,KY,HARDINSBURG,local_police,2469.0,robbery,cius_publication_annual,0.0,12.0,9.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,aggravated_assault,cius_publication_annual,0.0,12.0,2.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,burglary,cius_publication_annual,0.0,12.0,2.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,larceny,cius_publication_annual,0.0,12.0,2.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,motor_vehicle_theft,cius_publication_annual,1.0,12.0,2.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,murder,cius_publication_annual,0.0,12.0,2.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,rape,cius_publication_annual,0.0,12.0,2.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140200,KY,CLOVERPORT,local_police,1160.0,robbery,cius_publication_annual,0.0,12.0,2.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,aggravated_assault,cius_publication_annual,2.0,12.0,6.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,burglary,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,larceny,cius_publication_annual,2.0,12.0,6.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,motor_vehicle_theft,cius_publication_annual,1.0,12.0,6.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,murder,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,rape,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0140300,KY,IRVINGTON,local_police,1392.0,robbery,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,aggravated_assault,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,burglary,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,larceny,cius_publication_annual,4.0,12.0,3.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,motor_vehicle_theft,cius_publication_annual,1.0,12.0,3.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,murder,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,rape,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150200,KY,LEBANON JUNCTION,local_police,1986.0,robbery,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,aggravated_assault,cius_publication_annual,1.0,12.0,10.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,burglary,cius_publication_annual,1.0,12.0,10.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,larceny,cius_publication_annual,15.0,12.0,10.0,12.0,15.0,15.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,motor_vehicle_theft,cius_publication_annual,4.0,12.0,10.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,murder,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,rape,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0150600,KY,PIONEER VILLAGE,local_police,3003.0,robbery,cius_publication_annual,1.0,12.0,10.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,aggravated_assault,nibrs_srs_equivalent_annual,3.0,12.0,11.0,12.0,3.0,3.0,true_partial,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,burglary,nibrs_srs_equivalent_annual,5.0,12.0,11.0,12.0,5.0,5.0,true_partial,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,larceny,nibrs_srs_equivalent_annual,10.0,12.0,11.0,12.0,10.0,10.0,true_partial,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,5.0,12.0,11.0,12.0,5.0,5.0,true_partial,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,11.0,12.0,0.0,0.0,true_partial,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,11.0,12.0,0.0,0.0,true_partial,True,False,False
KY0160000,KY,BUTLER,sheriff,10451.0,robbery,nibrs_srs_equivalent_annual,2.0,12.0,11.0,12.0,2.0,2.0,true_partial,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,aggravated_assault,cius_publication_annual,2.0,12.0,7.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,burglary,cius_publication_annual,1.0,12.0,7.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,larceny,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,murder,cius_publication_annual,1.0,12.0,7.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,rape,cius_publication_annual,3.0,12.0,7.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0160100,KY,MORGANTOWN,local_police,2467.0,robbery,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,aggravated_assault,cius_publication_annual,2.0,12.0,11.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,burglary,cius_publication_annual,3.0,12.0,11.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,larceny,cius_publication_annual,15.0,12.0,11.0,12.0,15.0,15.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,motor_vehicle_theft,cius_publication_annual,2.0,12.0,11.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,murder,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,rape,cius_publication_annual,1.0,12.0,11.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0191200,KY,WILDER,local_police,3125.0,robbery,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,larceny,nibrs_srs_equivalent_annual,18.0,12.0,7.0,12.0,18.0,18.0,true_partial,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
KY0191500,KY,NORTHERN KENTUCKY UNIV,special_jurisdiction,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,aggravated_assault,nibrs_srs_equivalent_annual,3.0,12.0,10.0,12.0,3.0,3.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,burglary,nibrs_srs_equivalent_annual,1.0,12.0,10.0,12.0,1.0,1.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,larceny,nibrs_srs_equivalent_annual,3.0,12.0,10.0,12.0,3.0,3.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,2.0,12.0,10.0,12.0,2.0,2.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,10.0,12.0,0.0,0.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,10.0,12.0,0.0,0.0,true_partial,True,False,False
KY0200000,KY,CARLISLE,sheriff,4129.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,10.0,12.0,0.0,0.0,true_partial,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,aggravated_assault,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,burglary,cius_publication_annual,1.0,12.0,5.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,larceny,cius_publication_annual,1.0,12.0,5.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,murder,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,rape,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0200100,KY,BARDWELL,local_police,707.0,robbery,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,aggravated_assault,nibrs_srs_equivalent_annual,8.0,12.0,11.0,12.0,8.0,8.0,true_partial,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,burglary,nibrs_srs_equivalent_annual,9.0,12.0,11.0,12.0,9.0,9.0,true_partial,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,larceny,nibrs_srs_equivalent_annual,19.0,12.0,11.0,12.0,19.0,19.0,true_partial,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,8.0,12.0,11.0,12.0,8.0,8.0,true_partial,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,11.0,12.0,0.0,0.0,true_partial,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,rape,nibrs_srs_equivalent_annual,1.0,12.0,11.0,12.0,1.0,1.0,true_partial,True,False,False
KY0210000,KY,CARROLL,sheriff,7256.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,11.0,12.0,0.0,0.0,true_partial,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,aggravated_assault,cius_publication_annual,1.0,12.0,10.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,burglary,cius_publication_annual,2.0,12.0,10.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,larceny,cius_publication_annual,5.0,12.0,10.0,12.0,5.0,5.0,annual_only_but_usable,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,motor_vehicle_theft,cius_publication_annual,3.0,12.0,10.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,murder,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,rape,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0220200,KY,OLIVE HILL,local_police,1569.0,robbery,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,aggravated_assault,nibrs_srs_equivalent_annual,3.0,12.0,9.0,12.0,3.0,3.0,true_partial,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,burglary,nibrs_srs_equivalent_annual,1.0,12.0,9.0,12.0,1.0,1.0,true_partial,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,larceny,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0220900,KY,CARTER COUNTY SCHOOL DIS,unknown,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,aggravated_assault,nibrs_srs_equivalent_annual,8.0,12.0,11.0,12.0,8.0,8.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,burglary,nibrs_srs_equivalent_annual,3.0,12.0,11.0,12.0,3.0,3.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,larceny,nibrs_srs_equivalent_annual,5.0,12.0,11.0,12.0,5.0,5.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,4.0,12.0,11.0,12.0,4.0,4.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,11.0,12.0,0.0,0.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,rape,nibrs_srs_equivalent_annual,1.0,12.0,11.0,12.0,1.0,1.0,true_partial,True,False,False
KY0230000,KY,CASEY,sheriff,14117.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,11.0,12.0,0.0,0.0,true_partial,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,aggravated_assault,cius_publication_annual,1.0,12.0,5.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,burglary,cius_publication_annual,1.0,12.0,5.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,larceny,cius_publication_annual,1.0,12.0,5.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,murder,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,rape,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0230100,KY,LIBERTY,local_police,2136.0,robbery,cius_publication_annual,0.0,12.0,5.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,aggravated_assault,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,burglary,cius_publication_annual,1.0,12.0,3.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,larceny,cius_publication_annual,4.0,12.0,3.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,murder,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,rape,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0240300,KY,PEMBROKE,local_police,893.0,robbery,cius_publication_annual,0.0,12.0,3.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,larceny,nibrs_srs_equivalent_annual,2.0,12.0,6.0,12.0,2.0,2.0,true_partial,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
KY0240600,KY,PENNYRILE NARCOTICS T F,special_jurisdiction,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,aggravated_assault,nibrs_srs_equivalent_annual,2.0,12.0,9.0,12.0,2.0,2.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,larceny,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0250400,KY,CLARK COUNTY SCHOOL SYST,special_jurisdiction,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,9.0,12.0,0.0,0.0,true_partial,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,aggravated_assault,cius_publication_annual,3.0,12.0,11.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,burglary,cius_publication_annual,3.0,12.0,11.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,larceny,cius_publication_annual,7.0,12.0,11.0,12.0,7.0,7.0,annual_only_but_usable,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,motor_vehicle_theft,cius_publication_annual,2.0,12.0,11.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,murder,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,rape,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0260100,KY,MANCHESTER,local_police,1482.0,robbery,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,aggravated_assault,cius_publication_annual,4.0,12.0,8.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,burglary,cius_publication_annual,0.0,12.0,8.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,larceny,cius_publication_annual,0.0,12.0,8.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,motor_vehicle_theft,cius_publication_annual,2.0,12.0,8.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,murder,cius_publication_annual,0.0,12.0,8.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,rape,cius_publication_annual,0.0,12.0,8.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
KY0270100,KY,ALBANY,local_police,2019.0,robbery,cius_publication_annual,0.0,12.0,8.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
