ori9,state_fips,state_abbr,offense,reported_count_cius,observation_weight_cius,mean_months_reported_cius,conversion_status_cius,cius_reference_flag_cius,reported_count_local_publication,observation_weight_local_publication,mean_months_reported_local_publication,conversion_status_local_publication,reported_count_state_publication,observation_weight_state_publication,mean_months_reported_state_publication,conversion_status_state_publication,reported_count_srs,observation_weight_srs,mean_months_reported_srs,conversion_status_srs,cius_reference_flag_summary,reported_count_nibrs,observation_weight_nibrs,mean_months_reported_nibrs,reporting_regime,preferred_source_by_regime,srs_months_reported,nibrs_months_reported,srs_observation_weight,nibrs_observation_weight,source_override_applied,published_nibrs_official_count,published_nibrs_agency_type,preferred_source,preferred_count,preferred_observation_weight,preferred_months_reported,preferred_source_lane,preferred_reporting_mode,preferred_conversion_status,preferred_source_family,preferred_source_origin,preferred_raw_data_source,preferred_state_exception_flag,preferred_cius_reference_flag,usable_as_observed,current_row_is_true_partial,year,months,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,zero_count
CA0040600,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR BUTTE COUNTY,special_jurisdiction,0.0,007,13014,srs_agency_header,True
CA0040600,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR BUTTE COUNTY,special_jurisdiction,0.0,007,13014,srs_agency_header,True
CA0040600,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR BUTTE COUNTY,special_jurisdiction,0.0,007,13014,srs_agency_header,True
CA0040600,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR BUTTE COUNTY,special_jurisdiction,0.0,007,13014,srs_agency_header,True
CA0073300,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR CONTRA COSTA CNTY,special_jurisdiction,0.0,013,99013,srs_agency_header,True
CA0073300,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR CONTRA COSTA CNTY,special_jurisdiction,0.0,013,99013,srs_agency_header,True
CA0073300,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR CONTRA COSTA CNTY,special_jurisdiction,0.0,013,99013,srs_agency_header,True
CA0073300,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR CONTRA COSTA CNTY,special_jurisdiction,0.0,013,99013,srs_agency_header,True
CA0073300,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR CONTRA COSTA CNTY,special_jurisdiction,0.0,013,99013,srs_agency_header,True
CA0102400,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR FRESNO COUNTY,special_jurisdiction,0.0,019,99019,srs_agency_header,True
CA0102400,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR FRESNO COUNTY,special_jurisdiction,0.0,019,99019,srs_agency_header,True
CA0102400,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR FRESNO COUNTY,special_jurisdiction,0.0,019,99019,srs_agency_header,True
CA0102400,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR FRESNO COUNTY,special_jurisdiction,0.0,019,99019,srs_agency_header,True
CA0102400,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR FRESNO COUNTY,special_jurisdiction,0.0,019,99019,srs_agency_header,True
CA0103500,06,CA,burglary,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,CLOVIS UNIFIED SCHOOL DI,unknown,0.0,019,,fbi_cde_agency_roster,True
CA0103500,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,CLOVIS UNIFIED SCHOOL DI,unknown,0.0,019,,fbi_cde_agency_roster,True
CA0103500,06,CA,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,CLOVIS UNIFIED SCHOOL DI,unknown,0.0,019,,fbi_cde_agency_roster,True
CA0103500,06,CA,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,CLOVIS UNIFIED SCHOOL DI,unknown,0.0,019,,fbi_cde_agency_roster,True
CA0103500,06,CA,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,CLOVIS UNIFIED SCHOOL DI,unknown,0.0,019,,fbi_cde_agency_roster,True
CA0151000,06,CA,murder,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,0.0,0.5,7.0,true_partial,srs_return_a_annual,7.0,7.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,7.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,7.0,WASCO,local_police,29071.0,029,83542,srs_agency_header,True
CA0271500,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR MONTEREY COUNTY,special_jurisdiction,,053,99053,srs_agency_header,True
CA0271500,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR MONTEREY COUNTY,special_jurisdiction,,053,99053,srs_agency_header,True
CA0271500,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR MONTEREY COUNTY,special_jurisdiction,,053,99053,srs_agency_header,True
CA0271500,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR MONTEREY COUNTY,special_jurisdiction,,053,99053,srs_agency_header,True
CA0271500,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,UPRR MONTEREY COUNTY,special_jurisdiction,,053,99053,srs_agency_header,True
CA0302900,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR ORANGE COUNTY,special_jurisdiction,,059,99059,srs_agency_header,True
CA0302900,06,CA,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR ORANGE COUNTY,special_jurisdiction,,059,99059,srs_agency_header,True
CA0302900,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR ORANGE COUNTY,special_jurisdiction,,059,99059,srs_agency_header,True
CA0302900,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR ORANGE COUNTY,special_jurisdiction,,059,99059,srs_agency_header,True
CA0302900,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR ORANGE COUNTY,special_jurisdiction,,059,99059,srs_agency_header,True
CA0302900,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR ORANGE COUNTY,special_jurisdiction,,059,99059,srs_agency_header,True
CA0311200,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR PLACER COUNTY,special_jurisdiction,0.0,061,99061,srs_agency_header,True
CA0311200,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR PLACER COUNTY,special_jurisdiction,0.0,061,99061,srs_agency_header,True
CA0311200,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR PLACER COUNTY,special_jurisdiction,0.0,061,99061,srs_agency_header,True
CA0311200,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR PLACER COUNTY,special_jurisdiction,0.0,061,99061,srs_agency_header,True
CA0311200,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,UPRR PLACER COUNTY,special_jurisdiction,0.0,061,99061,srs_agency_header,True
CA0320000,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,PLUMAS,sheriff,20084.0,063,99063,srs_agency_header,True
CA0332100,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,UPRR RIVERSIDE COUNTY,special_jurisdiction,,065,99065,srs_agency_header,True
CA0332100,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,UPRR RIVERSIDE COUNTY,special_jurisdiction,,065,99065,srs_agency_header,True
CA0332100,06,CA,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,UPRR RIVERSIDE COUNTY,special_jurisdiction,,065,99065,srs_agency_header,True
CA0332100,06,CA,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,UPRR RIVERSIDE COUNTY,special_jurisdiction,,065,99065,srs_agency_header,True
CA0332100,06,CA,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,UPRR RIVERSIDE COUNTY,special_jurisdiction,,065,99065,srs_agency_header,True
CA0392100,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,UPRR SAN JOAQUIN COUNTY,special_jurisdiction,0.0,077,99077,srs_agency_header,True
CA0392100,06,CA,murder,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,UPRR SAN JOAQUIN COUNTY,special_jurisdiction,0.0,077,99077,srs_agency_header,True
CA0392100,06,CA,rape,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,UPRR SAN JOAQUIN COUNTY,special_jurisdiction,0.0,077,99077,srs_agency_header,True
CA0392100,06,CA,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,UPRR SAN JOAQUIN COUNTY,special_jurisdiction,0.0,077,99077,srs_agency_header,True
CA0412400,06,CA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,081,99081,srs_agency_header,True
CA0412400,06,CA,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,081,99081,srs_agency_header,True
CA0412400,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,081,99081,srs_agency_header,True
CA0412400,06,CA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,081,99081,srs_agency_header,True
CA0412400,06,CA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,081,99081,srs_agency_header,True
CA0412400,06,CA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,UPRR SAN MATEO COUNTY,special_jurisdiction,,081,99081,srs_agency_header,True
CA0433600,06,CA,burglary,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,UPRR SANTA CLARA COUNTY,special_jurisdiction,0.0,085,99085,srs_agency_header,True
CA0433600,06,CA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,UPRR SANTA CLARA COUNTY,special_jurisdiction,0.0,085,99085,srs_agency_header,True
CA0433600,06,CA,murder,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,7.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,7.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,7.0,UPRR SANTA CLARA COUNTY,special_jurisdiction,0.0,085,99085,srs_agency_header,True
