ori9,state_abbr,agency_name_std,agency_type_norm,population_latest_nibrs,offense,months,preferred_count,implied_full_year_if_annualized,understatement,reporting_regime,preferred_source
GA0340100,GA,DOUGLAS,local_police,11789.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0340100,GA,DOUGLAS,local_police,11789.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0331300,GA,COBB CNTY BOARD OF EDUC,special_jurisdiction,0.0,robbery,7.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0331300,GA,COBB CNTY BOARD OF EDUC,special_jurisdiction,0.0,motor_vehicle_theft,7.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0190100,GA,ARLINGTON,local_police,1375.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0330100,GA,AUSTELL,local_police,8244.0,robbery,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0330100,GA,AUSTELL,local_police,8244.0,murder,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0290200,GA,UNIVERSITY OF GEORGIA,special_jurisdiction,0.0,robbery,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0252700,GA,SAVANNAH AIRPORT,unknown,0.0,robbery,7.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0252700,GA,SAVANNAH AIRPORT,unknown,0.0,rape,7.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0252700,GA,SAVANNAH AIRPORT,unknown,0.0,murder,7.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0252700,GA,SAVANNAH AIRPORT,unknown,0.0,aggravated_assault,7.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,robbery,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0250600,GA,TYBEE ISLAND,local_police,3148.0,murder,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0220200,GA,VILLA RICA,local_police,19251.0,murder,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0080500,GA,WHITE,local_police,731.0,murder,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0080500,GA,WHITE,local_police,731.0,motor_vehicle_theft,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0080500,GA,WHITE,local_police,731.0,burglary,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0630200,CO,YUMA,local_police,3509.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010900,DE,KENTON,local_police,278.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010900,DE,KENTON,local_police,278.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010900,DE,KENTON,local_police,278.0,larceny,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010800,DE,FREDERICA,local_police,1127.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010800,DE,FREDERICA,local_police,1127.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010800,DE,FREDERICA,local_police,1127.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010800,DE,FREDERICA,local_police,1127.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010800,DE,FREDERICA,local_police,1127.0,burglary,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010800,DE,FREDERICA,local_police,1127.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0630200,CO,YUMA,local_police,3509.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0630200,CO,YUMA,local_police,3509.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0029Z0X,DE,WILMINGTON,unknown,0.0,burglary,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
CO0622300,CO,NUNN,local_police,545.0,robbery,2.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0622300,CO,NUNN,local_police,545.0,rape,2.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0622300,CO,NUNN,local_police,545.0,murder,2.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0622300,CO,NUNN,local_police,545.0,larceny,2.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0622300,CO,NUNN,local_police,545.0,burglary,2.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0622300,CO,NUNN,local_police,545.0,aggravated_assault,2.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0560000,CO,SAN JUAN,sheriff,855.0,robbery,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0560000,CO,SAN JUAN,sheriff,855.0,rape,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0560000,CO,SAN JUAN,sheriff,855.0,murder,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
CO0560000,CO,SAN JUAN,sheriff,855.0,burglary,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0010900,DE,KENTON,local_police,278.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0029Z0X,DE,WILMINGTON,unknown,0.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
GA0080500,GA,WHITE,local_police,731.0,aggravated_assault,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0521200,FL,REDINGTON BEACHES,local_police,1488.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0020200,GA,WILLACOOCHEE,local_police,1389.0,robbery,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0020200,GA,WILLACOOCHEE,local_police,1389.0,rape,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0020200,GA,WILLACOOCHEE,local_police,1389.0,murder,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0020200,GA,WILLACOOCHEE,local_police,1389.0,motor_vehicle_theft,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0670100,FL,CHIPLEY,local_police,3734.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0670100,FL,CHIPLEY,local_police,3734.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0670100,FL,CHIPLEY,local_police,3734.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0670100,FL,CHIPLEY,local_police,3734.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0521200,FL,REDINGTON BEACHES,local_police,1488.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0521200,FL,REDINGTON BEACHES,local_police,1488.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0370700,FL,FLORIDA A M UNIVERSITY,special_jurisdiction,0.0,robbery,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0029Z0X,DE,WILMINGTON,unknown,0.0,murder,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
FL0370700,FL,FLORIDA A M UNIVERSITY,special_jurisdiction,0.0,rape,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0370700,FL,FLORIDA A M UNIVERSITY,special_jurisdiction,0.0,murder,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0370700,FL,FLORIDA A M UNIVERSITY,special_jurisdiction,0.0,motor_vehicle_theft,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0370700,FL,FLORIDA A M UNIVERSITY,special_jurisdiction,0.0,aggravated_assault,5.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0101200,FL,CLAY COUNTY SCHOOL BOARD,unknown,0.0,robbery,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0101200,FL,CLAY COUNTY SCHOOL BOARD,unknown,0.0,murder,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0101200,FL,CLAY COUNTY SCHOOL BOARD,unknown,0.0,motor_vehicle_theft,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
FL0101200,FL,CLAY COUNTY SCHOOL BOARD,unknown,0.0,aggravated_assault,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
DE0029Z0X,DE,WILMINGTON,unknown,0.0,robbery,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
DE0029Z0X,DE,WILMINGTON,unknown,0.0,rape,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AR0370200,AR,STAMPS,local_police,1482.0,larceny,3.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AR0370200,AR,STAMPS,local_police,1482.0,aggravated_assault,3.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
GA0440300,GA,AVONDALE ESTATES,local_police,3513.0,rape,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0330200,AL,PHIL CAMPBELL,local_police,1269.0,rape,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260400,AL,NAPIER FIELD,local_police,417.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0240200,AL,BRANTLEY,local_police,798.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0240200,AL,BRANTLEY,local_police,798.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0240200,AL,BRANTLEY,local_police,798.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0240200,AL,BRANTLEY,local_police,798.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230700,AL,RIVER FALLS,local_police,536.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230700,AL,RIVER FALLS,local_police,536.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230700,AL,RIVER FALLS,local_police,536.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230700,AL,RIVER FALLS,local_police,536.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230500,AL,RED LEVEL,local_police,477.0,robbery,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AL0230500,AL,RED LEVEL,local_police,477.0,rape,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AL0230500,AL,RED LEVEL,local_police,477.0,murder,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AL0230500,AL,RED LEVEL,local_police,477.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AL0230500,AL,RED LEVEL,local_police,477.0,larceny,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AL0230500,AL,RED LEVEL,local_police,477.0,aggravated_assault,11.0,0.0,0.0,0.0,annual_only_but_usable,nibrs_srs_equivalent_annual
AL0230300,AL,FLORALA,local_police,1939.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230300,AL,FLORALA,local_police,1939.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230300,AL,FLORALA,local_police,1939.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230300,AL,FLORALA,local_police,1939.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0230300,AL,FLORALA,local_police,1939.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0220000,AL,COOSA,sheriff,9303.0,robbery,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0220000,AL,COOSA,sheriff,9303.0,rape,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0220000,AL,COOSA,sheriff,9303.0,murder,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260400,AL,NAPIER FIELD,local_police,417.0,burglary,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260400,AL,NAPIER FIELD,local_police,417.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260400,AL,NAPIER FIELD,local_police,417.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281300,AL,VALLEY HEAD,local_police,593.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0330200,AL,PHIL CAMPBELL,local_police,1269.0,motor_vehicle_theft,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0330200,AL,PHIL CAMPBELL,local_police,1269.0,aggravated_assault,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0310900,AL,ALTOONA,local_police,949.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0310900,AL,ALTOONA,local_police,949.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0310900,AL,ALTOONA,local_police,949.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0310900,AL,ALTOONA,local_police,949.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0310900,AL,ALTOONA,local_police,949.0,burglary,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0310900,AL,ALTOONA,local_police,949.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281300,AL,VALLEY HEAD,local_police,593.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281300,AL,VALLEY HEAD,local_police,593.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281300,AL,VALLEY HEAD,local_police,593.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260400,AL,NAPIER FIELD,local_police,417.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281300,AL,VALLEY HEAD,local_police,593.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281000,AL,CROSSVILLE,local_police,1856.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281000,AL,CROSSVILLE,local_police,1856.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281000,AL,CROSSVILLE,local_police,1856.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0281000,AL,CROSSVILLE,local_police,1856.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260900,AL,CLAYHATCHEE,local_police,584.0,robbery,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260900,AL,CLAYHATCHEE,local_police,584.0,rape,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260900,AL,CLAYHATCHEE,local_police,584.0,murder,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260900,AL,CLAYHATCHEE,local_police,584.0,motor_vehicle_theft,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0260900,AL,CLAYHATCHEE,local_police,584.0,burglary,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0220000,AL,COOSA,sheriff,9303.0,motor_vehicle_theft,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210200,AL,CASTLEBERRY,local_police,548.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210200,AL,CASTLEBERRY,local_police,548.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0031600,AL,MONTGOMERY AIRPORT,unknown,0.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0060700,AL,BAKER HILL,local_police,252.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0051100,AL,COASTAL ALABAMA COMMUNIT,special_jurisdiction,0.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0051100,AL,COASTAL ALABAMA COMMUNIT,special_jurisdiction,0.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0051100,AL,COASTAL ALABAMA COMMUNIT,special_jurisdiction,0.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0051100,AL,COASTAL ALABAMA COMMUNIT,special_jurisdiction,0.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0051100,AL,COASTAL ALABAMA COMMUNIT,special_jurisdiction,0.0,larceny,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0051100,AL,COASTAL ALABAMA COMMUNIT,special_jurisdiction,0.0,aggravated_assault,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0031600,AL,MONTGOMERY AIRPORT,unknown,0.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0031600,AL,MONTGOMERY AIRPORT,unknown,0.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0031600,AL,MONTGOMERY AIRPORT,unknown,0.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0031600,AL,MONTGOMERY AIRPORT,unknown,0.0,burglary,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0060700,AL,BAKER HILL,local_police,252.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0031600,AL,MONTGOMERY AIRPORT,unknown,0.0,aggravated_assault,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0020800,AL,MOUNT VERNON,local_police,1498.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0020800,AL,MOUNT VERNON,local_police,1498.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0020800,AL,MOUNT VERNON,local_police,1498.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0020800,AL,MOUNT VERNON,local_police,1498.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0020800,AL,MOUNT VERNON,local_police,1498.0,aggravated_assault,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0014000,AL,LAWSON STATE COMMUNITY C,special_jurisdiction,0.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0014000,AL,LAWSON STATE COMMUNITY C,special_jurisdiction,0.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0014000,AL,LAWSON STATE COMMUNITY C,special_jurisdiction,0.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0014000,AL,LAWSON STATE COMMUNITY C,special_jurisdiction,0.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0060700,AL,BAKER HILL,local_police,252.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0060700,AL,BAKER HILL,local_police,252.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210200,AL,CASTLEBERRY,local_police,548.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0140200,AL,MAPLESVILLE,local_police,702.0,rape,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210200,AL,CASTLEBERRY,local_police,548.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210200,AL,CASTLEBERRY,local_police,548.0,aggravated_assault,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210100,AL,EVERGREEN,local_police,3639.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210100,AL,EVERGREEN,local_police,3639.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0210100,AL,EVERGREEN,local_police,3639.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0190400,AL,KINSTON,local_police,599.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0190400,AL,KINSTON,local_police,599.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0190400,AL,KINSTON,local_police,599.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0190400,AL,KINSTON,local_police,599.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0140200,AL,MAPLESVILLE,local_police,702.0,robbery,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0140200,AL,MAPLESVILLE,local_police,702.0,murder,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0080300,AL,CLEVELAND,local_police,1316.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0140200,AL,MAPLESVILLE,local_police,702.0,motor_vehicle_theft,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0140200,AL,MAPLESVILLE,local_police,702.0,burglary,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0140200,AL,MAPLESVILLE,local_police,702.0,aggravated_assault,9.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0130300,AL,LEESBURG,local_police,1021.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0130300,AL,LEESBURG,local_police,1021.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0130300,AL,LEESBURG,local_police,1021.0,motor_vehicle_theft,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0130300,AL,LEESBURG,local_police,1021.0,burglary,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0080300,AL,CLEVELAND,local_police,1316.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0080300,AL,CLEVELAND,local_police,1316.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0080300,AL,CLEVELAND,local_police,1316.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0330200,AL,PHIL CAMPBELL,local_police,1269.0,murder,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0330200,AL,PHIL CAMPBELL,local_police,1269.0,robbery,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AR0350400,AR,UNIV OF AR PINE BLUFF,special_jurisdiction,0.0,robbery,6.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0390900,AL,SKYLINE,local_police,858.0,aggravated_assault,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AZ0020700,AZ,HUACHUCA CITY,local_police,1723.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AZ0020700,AZ,HUACHUCA CITY,local_police,1723.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AZ0020700,AZ,HUACHUCA CITY,local_police,1723.0,motor_vehicle_theft,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AZ0020000,AZ,COCHISE,sheriff,50515.0,rape,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AZ0020000,AZ,COCHISE,sheriff,50515.0,murder,8.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AK0012100,AK,HAINES,local_police,2624.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AK0012100,AK,HAINES,local_police,2624.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AK0011600,AK,KOTZEBUE,local_police,3273.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AK0011600,AK,KOTZEBUE,local_police,3273.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALLEA0000,AL,ALABAMA LAW ENFORCEMENT,unknown,0.0,robbery,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALLEA0000,AL,ALABAMA LAW ENFORCEMENT,unknown,0.0,rape,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALLEA0000,AL,ALABAMA LAW ENFORCEMENT,unknown,0.0,murder,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALLEA0000,AL,ALABAMA LAW ENFORCEMENT,unknown,0.0,aggravated_assault,10.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALDI00300,AL,POARCH CREEK TRIBAL,local_police,0.0,robbery,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALDI00300,AL,POARCH CREEK TRIBAL,local_police,0.0,rape,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALDI00300,AL,POARCH CREEK TRIBAL,local_police,0.0,murder,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
ALDI00300,AL,POARCH CREEK TRIBAL,local_police,0.0,burglary,4.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0670500,AL,LYNN,local_police,640.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0670500,AL,LYNN,local_police,640.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0670500,AL,LYNN,local_police,640.0,murder,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0660000,AL,WILCOX,sheriff,7908.0,robbery,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
AL0660000,AL,WILCOX,sheriff,7908.0,rape,11.0,0.0,0.0,0.0,true_partial,nibrs_srs_equivalent_annual
