ori7c,ori9,state_abbr,state_fips,year,aggravated_assault,burglary,larceny,motor_vehicle_theft,murder,rape,robbery,total,sig,preferred_sources,max_preferred_months,n_usable,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,cw_n_jurisdictions,cw_weight_sum,cw_relationship,cw_jurisdictions,estimated_count_2024_all_offenses,n_ori9,n_ori7,group_total_sum,group_total_max,group_excess_mass,duplicate_class,match_evidence
TN00402,TN0040200,TN,47,2020,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0|0|0|0|0|8|0,nibrs_srs_equivalent_annual,12.0,7,SPR FALL CREEK FALLS,special_jurisdiction,0.0,007,58120,srs_agency_header,1.0,1.0,overlap,47:statewide_overlap_layer,1.9249178471734516,3,2,8.0,8.0,0.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MA00963,MA009639E,MA,25,2019,2.0,13.0,271.0,1.0,0.0,0.0,0.0,287.0,0|0|0|2|13|271|1,nibrs_srs_equivalent_annual,12.0,7,CAMBRIDGE,special_jurisdiction,0.0,017,,fbi_cde_agency_roster,1.0,1.0,overlap,25:statewide_overlap_layer,295.0,2,2,574.0,287.0,287.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MA009IT,MA009IT00,MA,25,2019,2.0,13.0,271.0,1.0,0.0,0.0,0.0,287.0,0|0|0|2|13|271|1,srs_return_a_annual,12.0,7,MASS INST OF TECHNOLOGY,special_jurisdiction,,017,11000,srs_agency_header,1.0,1.0,overlap,25:statewide_overlap_layer,295.0,2,2,574.0,287.0,287.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI01533,MI0153300,MI,26,2019,7.0,11.0,151.0,9.0,0.0,6.0,1.0,185.0,0|6|1|7|11|151|9,cius_publication_annual,12.0,7,LINCOLN,local_police,315.0,001,47560,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2647560,146.0,2,2,370.0,185.0,185.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI11766,MI1176600,MI,26,2019,7.0,11.0,151.0,9.0,0.0,6.0,1.0,185.0,0|6|1|7|11|151|9,nibrs_srs_equivalent_annual|srs_return_a_annual,12.0,7,LINCOLN TOWNSHIP,local_police,14890.0,021,47600,srs_agency_header,1.0,1.0,exclusive,26:municipal:cousub:2602147600,146.0,2,2,370.0,185.0,185.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI11324,MI1132400,MI,26,2019,7.0,24.0,96.0,6.0,0.0,7.0,0.0,140.0,0|7|0|7|24|96|6,cius_publication_annual,12.0,7,COLOMA CITY,local_police,1426.0,021,17320,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2617320,62.0,2,2,280.0,140.0,140.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI11853,MI1185300,MI,26,2019,7.0,24.0,96.0,6.0,0.0,7.0,0.0,140.0,0|7|0|7|24|96|6,nibrs_srs_equivalent_annual|srs_return_a_annual,12.0,7,COLOMA TOWNSHIP,local_police,6412.0,021,17340,srs_agency_header,1.0,1.0,exclusive,26:municipal:cousub:2602117340,62.0,2,2,280.0,140.0,140.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI35365,MI3536500,MI,26,2019,6.0,3.0,63.0,3.0,0.0,2.0,0.0,77.0,0|2|0|6|3|63|3,nibrs_srs_equivalent_annual|srs_return_a_annual,12.0,7,TAWAS,local_police,4492.0,069,24420,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2624420,57.86524888275109,2,2,154.0,77.0,77.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI35774,MI3577400,MI,26,2019,6.0,3.0,63.0,3.0,0.0,2.0,0.0,77.0,0|2|0|6|3|63|3,cius_publication_annual,12.0,7,TAWAS CITY,local_police,1865.0,069,78140,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2678140,25.0,2,2,154.0,77.0,77.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI25593,MI2559300,MI,26,2019,4.0,16.0,37.0,6.0,0.0,1.0,1.0,65.0,0|1|1|4|16|37|6,cius_publication_annual,12.0,7,MONTROSE,local_police,1715.0,049,55280,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2655280,41.0,2,2,130.0,65.0,65.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI25899,MI2589900,MI,26,2019,4.0,16.0,37.0,6.0,0.0,1.0,1.0,65.0,0|1|1|4|16|37|6,nibrs_srs_equivalent_annual|srs_return_a_annual,12.0,7,MONTROSE TOWNSHIP,local_police,7662.0,049,55300,srs_agency_header,1.0,1.0,exclusive,26:municipal:cousub:2604955300,41.0,2,2,130.0,65.0,65.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI25314,MI2531400,MI,26,2019,9.0,26.0,18.0,1.0,0.0,0.0,0.0,54.0,0|0|0|9|26|18|1,nibrs_srs_equivalent_annual|srs_return_a_annual,12.0,7,CLAYTON TOWNSHIP,local_police,7274.0,049,16260,srs_agency_header,1.0,1.0,exclusive,26:municipal:cousub:2604916260,25.0,2,2,108.0,54.0,54.0,T2_different_ori7_identical_signature,identical_7_offense_vector
MI46317,MI4631700,MI,26,2019,9.0,26.0,18.0,1.0,0.0,0.0,0.0,54.0,0|0|0|9|26|18|1,cius_publication_annual,12.0,7,CLAYTON,local_police,330.0,091,16280,srs_agency_header,1.0,1.0,exclusive,26:municipal:place:2616280,25.0,2,2,108.0,54.0,54.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00122,PA0012200,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,nibrs_srs_equivalent_annual|srs_return_a_annual,7.0,6,FAIRFIELD,local_police,543.0,001,24560,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4200124560,2.90125939392087,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00301,PA0030100,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,5.0,0,APOLLO,local_police,1588.0,005,02720,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4200502720,5.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00665,PA0066500,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,4.0,0,SPR FRENCH CREEK,unknown,0.0,011,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01128,PA0112800,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,10.0,0,ELDER TOWNSHIP,local_police,1025.0,021,22808,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4202122808,,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01321,PA0132100,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,10.0,0,SPR HICKORY RUN,unknown,0.0,025,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,27.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01803,PA0180300,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,11.0,0,AVIS,local_police,1500.0,035,03632,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4203503632,0.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01912,PA0191200,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,7.0,0,MONTOUR TOWNSHIP,local_police,2167.0,037,50704,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4203750704,9.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02125,PA0212500,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,11.0,0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,12.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02216,PA0221600,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,10.0,0,HALIFAX,local_police,886.0,043,99991,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4204332032,0.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02353,PA0235300,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,10.0,0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,30.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02508,PA0250800,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,2.0,0,ALBION,local_police,1507.0,049,00628,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4204900628,12.223888290252127,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02608,PA0260800,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,2.0,0,WASHINGTON TOWNSHIP,local_police,3764.0,051,81232,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4205181232,27.6604058783151,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04814,PA0481400,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,cius_publication_annual,12.0,7,EAST BANGOR,local_police,1705.0,095,20776,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4209520776,4.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA05627,PA0562700,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,11.0,0,SPR KOOSER,unknown,0.0,111,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,12.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA05917,PA0591700,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,9.0,0,OSCEOLA TOWNSHIP,local_police,633.0,117,57224,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4211757224,0.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06321,PA0632100,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,4.0,0,DONEGAL TOWNSHIP,local_police,3252.0,125,19464,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4212519464,13.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06542,PA0654200,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,cius_publication_annual,12.0,7,WEST LEECHBURG,local_police,1249.0,129,83328,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4212983328,0.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06560,PA0656000,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,12.0,7,SPR KEYSTONE,unknown,0.0,129,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,1.7273918064109754,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06561,PA0656100,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,10.0,0,SPR LINN RUN,unknown,0.0,129,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,18.0,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA31BCI,PA31BCI00,PA,42,2019,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0|0|0|0|0|2|0,srs_return_a_annual,12.0,7,SP BCI HUNTINGDON COUNT,state_law_enforcement,,061,99061,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,1.7273918064109754,20,20,40.0,2.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
TX03801,TX0380100,TX,48,2019,3.0,13.0,18.0,3.0,0.0,1.0,0.0,38.0,0|1|0|3|13|18|3,cius_publication_annual,12.0,7,CHILDRESS,local_police,6068.0,075,14668,srs_agency_header,1.0,1.0,exclusive,48:municipal:place:4814668,39.0,2,2,76.0,38.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
TX23403,TX2340300,TX,48,2019,3.0,13.0,18.0,3.0,0.0,1.0,0.0,38.0,0|1|0|3|13|18|3,cius_publication_annual,12.0,7,GRAND SALINE,local_police,3304.0,467,30476,srs_agency_header,1.0,1.0,exclusive,48:municipal:place:4830476,38.0,2,2,76.0,38.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
WA01725,WA0172500,WA,53,2019,0.0,4.0,32.0,2.0,0.0,0.0,0.0,38.0,0|0|0|0|4|32|2,cius_publication_annual,12.0,7,CLYDE HILL,local_police,3441.0,033,13365,srs_agency_header,1.0,1.0,exclusive,53:municipal:place:5313365,30.0,2,2,76.0,38.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
WA03209,WA0320900,WA,53,2019,0.0,4.0,32.0,2.0,0.0,0.0,0.0,38.0,0|0|0|0|4|32|2,nibrs_srs_equivalent_annual|srs_return_a_annual,12.0,7,EASTERN WASHINGTON UNIV,special_jurisdiction,0.0,063,11825,srs_agency_header,1.0,1.0,overlap,53:statewide_overlap_layer,20.0,2,2,76.0,38.0,38.0,T2_different_ori7_identical_signature,identical_7_offense_vector
WI00904,WI0090400,WI,55,2019,1.0,2.0,27.0,1.0,0.0,4.0,0.0,35.0,0|4|0|1|2|27|1,cius_publication_annual,12.0,7,STANLEY,local_police,3800.0,017,76625,srs_agency_header,1.0,1.0,exclusive,55:municipal:place:5576625,43.0,2,2,70.0,35.0,35.0,T2_different_ori7_identical_signature,identical_7_offense_vector
WI07107,WI0710700,WI,55,2019,1.0,2.0,27.0,1.0,0.0,4.0,0.0,35.0,0|4|0|1|2|27|1,srs_return_a_annual,12.0,7,UNIV OF WI OSHKOSH,special_jurisdiction,0.0,139,60500,srs_agency_header,1.0,1.0,overlap,55:statewide_overlap_layer,32.0,2,2,70.0,35.0,35.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00456,PA0045600,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,8.0,0,SPR RACCOON CREEK,unknown,0.0,007,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,18.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA00900,PA0090000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,BUCKS,sheriff,0.0,017,99017,srs_agency_header,1.0,1.0,exclusive,42:state_nonmunicipal_remainder,0.8783355642663608,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01029,PA0102900,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,10.0,0,HARRISVILLE,local_police,865.0,019,32896,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4201932896,0.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01316,PA0131600,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,cius_publication_annual,12.0,7,WEISSPORT,local_police,418.0,025,82080,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4202582080,0.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01500,PA0150000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,11.0,0,CHESTER,sheriff,0.0,029,99029,srs_agency_header,1.0,1.0,exclusive,42:state_nonmunicipal_remainder,,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01534,PA0153400,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,8.0,0,HIGHLAND TOWNSHIP,local_police,1291.0,029,34448,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4202934448,0.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01560,PA0156000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,4.0,0,SPR MARSH CREEK,unknown,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,24.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA01566,PA0156600,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,11.0,0,PA STATE UNIV GREAT VAL,special_jurisdiction,0.0,029,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02218,PA0221800,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,7.0,0,WICONISCO TOWNSHIP,local_police,1204.0,043,84976,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4204384976,0.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02613,PA0261300,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,cius_publication_annual,12.0,7,FAYETTE CITY,local_police,570.0,051,25456,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4205125456,0.43184795160274386,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02636,PA0263600,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,5.0,0,SPR OHIOPYLE,special_jurisdiction,0.0,051,56408,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,12.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02810,PA0281000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,PA ST UNIV MONT ALTO,special_jurisdiction,0.0,055,50544,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,2.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02811,PA0281100,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,11.0,0,SPR CALEDONIA,unknown,0.0,055,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,12.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA02903,PA0290300,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,SPR COWANS GAP,unknown,0.0,057,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,1.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03204,PA0320400,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,8.0,0,CLYMER,local_police,1720.0,063,14520,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4206314520,5.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03207,PA0320700,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,7.0,0,SALTSBURG,local_police,811.0,063,67648,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4206367648,1.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA03537,PA0353700,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,PA ST UN WRTHNGTN SCRTN,special_jurisdiction,0.0,069,99069,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,1.0797521052276486,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04034,PA0403400,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,10.0,0,NESCOPECK,local_police,1540.0,079,52984,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4207952984,2.9899990765536986,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04061,PA0406100,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,11.0,0,COURTDALE,local_police,725.0,079,16568,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4207916568,10.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04075,PA0407500,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,SPR FRANCES SLOCUM,unknown,0.0,079,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,1.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04652,PA0465200,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,10.0,0,COUNTY DET MONTGOMERY C,special_jurisdiction,0.0,091,99091,srs_agency_header,1.0,1.0,exclusive,42:state_nonmunicipal_remainder,31.636363636363633,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA04834,PA0483400,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,cius_publication_annual,12.0,7,STOCKERTOWN,local_police,926.0,095,74232,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4209574232,1.8092478222771926,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA05601,PA0560100,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,1.0,0,MEYERSDALE,local_police,2070.0,111,48912,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4211148912,0.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA05628,PA0562800,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,11.0,0,SPR LAUREL RIDGE,unknown,0.0,111,,fbi_cde_agency_roster,1.0,1.0,overlap,42:statewide_overlap_layer,24.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06000,PA0600000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,9.0,0,UNION,sheriff,0.0,119,99119,srs_agency_header,1.0,1.0,exclusive,42:state_nonmunicipal_remainder,,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06300,PA0630000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,8.0,0,WASHINGTON,sheriff,0.0,125,99125,srs_agency_header,1.0,1.0,exclusive,42:state_nonmunicipal_remainder,12.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06310,PA0631000,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,1.0,0,BENTLEYVILLE,local_police,2492.0,125,05672,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4212505672,6.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06402,PA0640200,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,10.0,0,HAWLEY,local_police,1234.0,127,33200,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4212733200,2.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06403,PA0640300,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,10.0,0,WAYMART,local_police,1312.0,127,81712,srs_agency_header,1.0,1.0,exclusive,42:municipal:cousub:4212781712,0.0,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA06605,PA0660500,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,6.0,0,COUNTY DET WYOMING CNTY,special_jurisdiction,0.0,131,77784,srs_agency_header,1.0,1.0,exclusive,42:state_nonmunicipal_remainder,9.6,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA22BCI,PA22BCI00,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,SP BCI DAUPHIN COUNTY,state_law_enforcement,,043,99043,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,0.8636959032054877,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA26BCI,PA26BCI00,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,SP BCI FAYETTE COUNTY,state_law_enforcement,,051,99051,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,0.933918993751153,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
PA43BCI,PA43BCI00,PA,42,2019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0|0|0|0|0|1|0,srs_return_a_annual,12.0,7,SP BCI MERCER COUNTY,state_law_enforcement,,085,99085,srs_agency_header,1.0,1.0,overlap,42:statewide_overlap_layer,0.933918993751153,35,35,35.0,1.0,34.0,T2_different_ori7_identical_signature,identical_7_offense_vector
